1259849123433455600,Mon May 11 14:13:32 +0000 2020,People watching illegal mining of sand, soil and gravel https://t.co/yDR9YvC2Gg
1259832840151130000,Mon May 11 13:08:50 +0000 2020,Issues to be observed in the probe into the LG Polymers incident Experts in chemical technology share info with Sri… https://t.co/Z6wlvQTbP0
1259822825277280300,Mon May 11 12:29:02 +0000 2020,ఎలమంచిలి నియోజకవర్గంలో పవర్ సప్లయ్ కార్మికులకు వాటర్ బాటిల్స్, గ్లూకోజ్ బాటిల్స్, మరియు సహాయ సేవా కార్యక్రమాలు ని… https://t.co/qaoEuyp1WE
1259820530888138800,Mon May 11 12:19:55 +0000 2020,తాడేపల్లిగూడెం నియోజకవర్గంలో పేద కుటుంబాలకు కూరగాయలు, నిత్యావసర వస్తువులు, సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరో… https://t.co/ivYKC5mP2a
1259816585574838300,Mon May 11 12:04:14 +0000 2020,ఎలమంచిలి నియోజకవర్గంలో పేద కుటుంబాలకు కూరగాయలు, నిత్యావసర వస్తవులు, సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" క… https://t.co/2F4NmK8gbM
1259809863355396000,Mon May 11 11:37:32 +0000 2020,ఇసుక, మట్టి, గ్రావెల్ అక్రమ తవ్వకాలను ప్రజలు గమనిస్తూనే ఉన్నారు https://t.co/3Btv8T47yr
1259809728273592300,Mon May 11 11:37:00 +0000 2020,భీమిలి నియోజకవర్గంలో పారిశుధ్య కార్మికులకు, పేద ప్రజలకు అన్నదాన కార్యక్రమాన్ని, మరియు సహాయ సేవా కార్యక్రమాలు నిర్వ… https://t.co/WFrrr09Adk
1259808482540175400,Mon May 11 11:32:03 +0000 2020,ఎలమంచిలి నియోజకవర్గంలో అనేక గ్రామాల ప్రజలకు మాస్కులు ఇచ్చారు, సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలం… https://t.co/Y4aEoYQvM3
1259807849707745300,Mon May 11 11:29:32 +0000 2020,గాజువాక నియోజకవర్గంలో ఫ్రూట్స్, సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజలకు అండగా నిలుస్తున్న… https://t.co/Ft8o3WFTcc
1259803510306037800,Mon May 11 11:12:17 +0000 2020,విశాఖపట్నం ఉత్తర నియోజకవర్గంలో కురగాయులు, నిత్యావసర వస్తువులు, సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కా… https://t.co/svHZ8vN34R
1259789176117121000,Mon May 11 10:15:19 +0000 2020,ఎల్జీ పాలిమర్స్ ఘటన దర్యాప్తులో పరిశీలించాల్సిన అంశాలను శ్రీ పవన్ కల్యాణ్ గారి దృష్టికి తీసుకువచ్చిన రసాయన రంగ నిపు… https://t.co/2ep2cJRXCW
1259788833878446000,Mon May 11 10:13:58 +0000 2020,ఎలమంచిలి నియోజకవర్గంలో పోలీసు అధికారులకు వాటర్ బాటిల్స్ , మజ్జిగ పెకెట్స్  మరియు సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ… https://t.co/vHs8sHrXfe
1259787884934000600,Mon May 11 10:10:12 +0000 2020,ఎలమంచిలి నియోజకవర్గంలో కురగాయులు, నిత్యావసర వస్తువులు, సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజ… https://t.co/GVQjUzwHKl
1259787363611369500,Mon May 11 10:08:07 +0000 2020,రామచంద్రపురం నియోజకవర్గంలో విధులు నిర్వహిస్తున్న పోలీసు సిబ్బందికి నిత్యావసర వస్తువులు, అందించి కరోనా కష్ట కాలంలో… https://t.co/HDUNsZl6wI
1259783667091554300,Mon May 11 09:53:26 +0000 2020,మాచెర్ల నియోజకవర్గంలో కూరగాయలు, నిత్యావసర వస్తువులు, సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజల… https://t.co/eJyxJvD67W
1259782100342866000,Mon May 11 09:47:12 +0000 2020,పామర్రు నియోజకవర్గంలో నిత్యావసర వస్తువులు, సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజలకు అండగా ని… https://t.co/OqaSLvb3fF
1259779457633489000,Mon May 11 09:36:42 +0000 2020,పెనుగొండ నియోజకవర్గంలో నిత్యావసర వస్తువులు, సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజలకు అండగా… https://t.co/c4xHBf2iX5
1259483208846135300,Sun May 10 13:59:31 +0000 2020,We stay support to the victims of LG Polymers - JanaSena Chief @PawanKalyan https://t.co/tfs4edqwbt
1259472336891175000,Sun May 10 13:16:19 +0000 2020,ఎల్జీ పాలిమర్స్ బాధిత ప్రాంత ప్రజలకు అండగా నిలుస్తాం - JanaSena Chief @PawanKalyan https://t.co/EfNeUSz8lf
1259430526475137000,Sun May 10 10:30:11 +0000 2020,శ్రీకాకుళం జిల్లా టెక్కలిలో సహాయ, సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజలకు అండగా నిలుస్తున్న జనసై… https://t.co/ndrYT8nMmC
1259429229319434200,Sun May 10 10:25:01 +0000 2020,GHMC పరిధిలోని దిల్ సుఖ్ నగర్ లో సహాయ, సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజలకు అండగా నిలుస్తున్న… https://t.co/oYDPRyxHof
1259425947050053600,Sun May 10 10:11:59 +0000 2020,తెలంగాణ రాష్ట్రం ఉమ్మడి మహబూబ్ నగర్ జిల్లా గద్వాల్ లో సహాయ, సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజ… https://t.co/4NVWmSPDi6
1259425684818034700,Sun May 10 10:10:56 +0000 2020,తెలంగాణ రాష్ట్రం ఉమ్మడి మహబూబ్ నగర్ జిల్లా జడ్చర్లలో సహాయ, సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజల… https://t.co/03KojAw7Lk
1259425417217233000,Sun May 10 10:09:53 +0000 2020,తెలంగాణ రాష్ట్రం ఉమ్మడి నిజామాబాద్ జిల్లా ఆర్మూర్ లో సహాయ, సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజల… https://t.co/dDcxIYNDy7
1259412353914769400,Sun May 10 09:17:58 +0000 2020,తెలంగాణ రాష్ట్రం ఉమ్మడి మహబూబ్ నగర్ జిల్లా దేవరకద్రలో సహాయ, సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజ… https://t.co/5Z90nFcwKo
1259406067357769700,Sun May 10 08:52:59 +0000 2020,తూర్పు గోదావరి జిల్లా ముమ్మిడివరంలో సహాయ, సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజలకు అండగా నిలుస్తు… https://t.co/DTjFaTB20V
1259405834922061800,Sun May 10 08:52:04 +0000 2020,తూర్పు గోదావరి జిల్లా రంపచోడవరంలో సహాయ, సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజలకు అండగా నిలుస్తు… https://t.co/xEP8jDrpX0
1259400205062910000,Sun May 10 08:29:42 +0000 2020,మాతృదేవో భవ! - JanaSena Chief @PawanKalyan   #MothersDay https://t.co/wuITacZyvl
1259393641996521500,Sun May 10 08:03:37 +0000 2020,RT @JSPShatagniTeam: అంతర్జాతీయ మాతృ దినోత్సవ శుభాకాంక్షలు.  #MothersDay https://t.co/AGhxYc2Ail
1259356318768365600,Sun May 10 05:35:18 +0000 2020,తెలంగాణ రాష్ట్రం ఉమ్మడి కరీంనగర్ జిల్లా చొప్పదండిలో సహాయ, సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజల… https://t.co/FUKo4Cm3ij
1259355648946389000,Sun May 10 05:32:39 +0000 2020,తెలంగాణ రాష్ట్రం ఉమ్మడి కరీంనగర్ జిల్లా హుజురాబాద్ లో సహాయ, సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజ… https://t.co/zIQOJFd73d
1259355122833883100,Sun May 10 05:30:33 +0000 2020,తెలంగాణ రాష్ట్రం ఉమ్మడి కరీంనగర్ జిల్లా రామగుండంలో సహాయ, సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజలకు… https://t.co/hGPg651sxk
1259354485530321000,Sun May 10 05:28:01 +0000 2020,తెలంగాణ రాష్ట్రం ఉమ్మడి కరీంనగర్ జిల్లా రామగుండంలో సహాయ, సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజలకు… https://t.co/zDiKFqivvD
1259354118646198300,Sun May 10 05:26:34 +0000 2020,ఉమ్మడి కరీంనగర్ జిల్లా పెద్దపల్లిలో సహాయ, సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజలకు అండగా నిలుస్తు… https://t.co/aFE3iNeJDT
1259353003846336500,Sun May 10 05:22:08 +0000 2020,పటాన్ చెరు పరిధిలోని బీరాంగూడలో సహాయ, సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజలకు అండగా నిలుస్తున్న… https://t.co/tnBtbVInoO
1259352153241485300,Sun May 10 05:18:45 +0000 2020,ఉమ్మడి కరీంనగర్ జిల్లా హుస్నాబాద్ లో సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజలకు అండగా నిలుస్తున్న అ… https://t.co/WY1GiH5deC
1259351322102390800,Sun May 10 05:15:27 +0000 2020,తెలంగాణ రాష్ట్రం ఉమ్మడి మెదక్ జిల్లాలో సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజలకు అండగా నిలు… https://t.co/2cs9w1knst
1259351051855032300,Sun May 10 05:14:23 +0000 2020,తెలంగాణ రాష్ట్రం ఉమ్మడి నిజామాబాద్ జిల్లా కామారెడ్డిలో సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజ… https://t.co/twiVaePIOQ
1259350811278102500,Sun May 10 05:13:25 +0000 2020,తెలంగాణ రాష్ట్రం ఉమ్మడి నిజామాబాద్ జిల్లాలో సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజలకు అండగా… https://t.co/NSTh4RI7nD
1259350628364456000,Sun May 10 05:12:42 +0000 2020,తెలంగాణ రాష్ట్రం ఉమ్మడి నిజామాబాద్ జిల్లాలో సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజలకు అండగా… https://t.co/66Kl1oGH5r
1259350505530122200,Sun May 10 05:12:12 +0000 2020,తెలంగాణ రాష్ట్రం ఉమ్మడి నిజామాబాద్ జిల్లాలో సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజలకు అండగా… https://t.co/nMSw041kOK
1259350279595495400,Sun May 10 05:11:18 +0000 2020,తెలంగాణ రాష్ట్రం ఉమ్మడి నిజామాబాద్ జిల్లాలో సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజలకు అండగా… https://t.co/xjgS4UOGYY
1259350118878216200,Sun May 10 05:10:40 +0000 2020,తెలంగాణ రాష్ట్రం ఉమ్మడి నిజామాబాద్ జిల్లా బాల్కొండ నియోజకవర్గంలో సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట… https://t.co/PbERg8u1N9
1259349385529315300,Sun May 10 05:07:45 +0000 2020,తెలంగాణ రాష్ట్రం చౌటుప్పల్ లో సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజలకు అండగా నిలుస్తున్న జన… https://t.co/TyyO2iOl76
1259342103974301700,Sun May 10 04:38:49 +0000 2020,తెలంగాణ రాష్ట్రం ఉమ్మడి మహబూబ్ నగర్ జిల్లా వనపర్తిలో సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజల… https://t.co/mloe3ZegAZ
1259341912193949700,Sun May 10 04:38:03 +0000 2020,తెలంగాణ రాష్ట్రం ఉమ్మడి మహబూబ్ నగర్ జిల్లా గద్వాల్ లో సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజల… https://t.co/ssycvnXqjC
1259341640197533700,Sun May 10 04:36:59 +0000 2020,తెలంగాణ రాష్ట్రం ఉమ్మడి మహబూబ్ నగర్ జిల్లా కల్వకుర్తిలో సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్ర… https://t.co/xn1T9W459z
1259341439445549000,Sun May 10 04:36:11 +0000 2020,తెలంగాణ రాష్ట్రం ఉమ్మడి మహబూబ్ నగర్ జిల్లా కొల్లాపూర్ లో సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో… https://t.co/9QZlqAGQEb
1259341187544043500,Sun May 10 04:35:11 +0000 2020,తెలంగాణ రాష్ట్రం ఉమ్మడి మహబూబ్ నగర్ జిల్లా కొల్లాపూర్ లో సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో… https://t.co/g7SLMBxzkI
1259340540635566000,Sun May 10 04:32:36 +0000 2020,తెలంగాణ రాష్ట్రం ఉమ్మడి మహబూబ్ నగర్ జిల్లా కొల్లాపూర్ లో సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో… https://t.co/Ac2QSNhhk1
1259340180227416000,Sun May 10 04:31:11 +0000 2020,తెలంగాణ రాష్ట్రం ఉమ్మడి మహబూబ్ నగర్ జిల్లా కొల్లాపూర్ లో సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో… https://t.co/qLb6YdpDNs
1259339907849322500,Sun May 10 04:30:06 +0000 2020,తెలంగాణ రాష్ట్రం ఉమ్మడి మహబూబ్ నగర్ జిల్లా జడ్చర్లలో సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజల… https://t.co/OM9vSgHhvS
1259339214501494800,Sun May 10 04:27:20 +0000 2020,ఉమ్మడి మహబూబ్ నగర్ జిల్లా జడ్చర్లలో సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజలకు అండగా నిలుస్తు… https://t.co/dPMptsrzFo
1259337385839431700,Sun May 10 04:20:04 +0000 2020,తెలంగాణ రాష్ట్రం షాద్ నగర్ లో సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజలకు అండగా నిలుస్తున్న అ… https://t.co/tL4NvyKxAD
1259337058599895000,Sun May 10 04:18:46 +0000 2020,తెలంగాణ రాష్ట్రం షాద్ నగర్ లో సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజలకు అండగా నిలుస్తున్న రా… https://t.co/dBxW3g5mK8
1259336766357557200,Sun May 10 04:17:37 +0000 2020,తెలంగాణ రాష్ట్రం ఉమ్మడి మహబూబ్ నగర్ జిల్లా అచ్చంపేటలో సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజల… https://t.co/VLlUGxkbJO
1259336228408680400,Sun May 10 04:15:28 +0000 2020,తెలంగాణ రాష్ట్రం ఉమ్మడి మహబూబ్ నగర్ జిల్లా గద్వాల్ లో సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజల… https://t.co/f5635oFbJc
1259327845559677000,Sun May 10 03:42:10 +0000 2020,అంతర్జాతీయ మాతృ దినోత్సవ శుభాకాంక్షలు 🙏  #HappyMothersDay  #MothersDay #MothersDay2020 https://t.co/eaprJNEvUT
1259135862673211400,Sat May 09 14:59:17 +0000 2020,There may be more Corona positive cases than declared! https://t.co/QSK0jXzhaI
1259092218050162700,Sat May 09 12:05:52 +0000 2020,కరోనా పాజిటివ్ కేసులు అధికారికంగా ప్రకటిస్తున్న వాటి కంటే  ఎక్కువే ఉంటాయి https://t.co/1aiuVijhJN
1259035854615568400,Sat May 09 08:21:54 +0000 2020,టి.వి. 5 కార్యాలయంపై దాడిలో దోషులను దండించాలి - JanaSena Chief @PawanKalyan https://t.co/XxOsGBAzCv
1259020848729477000,Sat May 09 07:22:16 +0000 2020,తెలంగాణ రాష్ట్రం ఉమ్మడి ఆదిలాబాద్ జిల్లాలో సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజలకు అండగా ని… https://t.co/Q0DxzfzWV8
1258786687372558300,Fri May 08 15:51:48 +0000 2020,తెలంగాణ రాష్ట్రం ఉమ్మడి కరీంనగర్ జిల్లా హుస్నాబాద్ లో సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజల… https://t.co/xS00ii8h57
1258786094000160800,Fri May 08 15:49:26 +0000 2020,తెలంగాణ రాష్ట్రం ఉమ్మడి వరంగల్ జిల్లాలో సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజలకు అండగా నిలు… https://t.co/8fraAaMXs1
1258785680022335500,Fri May 08 15:47:47 +0000 2020,తెలంగాణ రాష్ట్రం ఉమ్మడి నల్గొండ జిల్లాలో సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజలకు అండగా నిలు… https://t.co/3hZhmpLLrP
1258783860768170000,Fri May 08 15:40:34 +0000 2020,ఉమ్మడి వరంగల్ జిల్లా డోర్నకల్ లో సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజలకు అండగా నిలుస్తున్న… https://t.co/K5HqcIB3ew
1258783486971805700,Fri May 08 15:39:05 +0000 2020,ఉమ్మడి కరీంనగర్ జిల్లా రామగుండంలో సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజలకు అండగా నిలుస్తున్న… https://t.co/xZixzgDoN6
1258783100470870000,Fri May 08 15:37:32 +0000 2020,GHMC పరిధిలోని జూబ్లీ హిల్స్ లో సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజలకు అండగా నిలుస్తున్న… https://t.co/OHscdrVJXK
1258768509447868400,Fri May 08 14:39:34 +0000 2020,నగరి నియోజకవర్గంలో మాస్క్ లు, సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజలకు అండగా నిలుస్తున్న… https://t.co/cI2cqujmY5
1258767838896099300,Fri May 08 14:36:54 +0000 2020,కాట్రేనకోన మండలంలో కూరగాయులు, నిత్యావసర వస్తువులు, సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజలకు… https://t.co/b1fe2dW8JR
1258764337394659300,Fri May 08 14:22:59 +0000 2020,ఓబులవారిపల్లి మండలంలో పేద కుటుంబాలకు ఆహార పొట్లాలు, సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజలకు… https://t.co/xOLU4Y7LS3
1258762274682134500,Fri May 08 14:14:47 +0000 2020,గుడివాడ నియోజకవర్గంలో నిత్యావసర వస్తువులు, సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజలకు అండగా ని… https://t.co/TlaJtRzbXD
1258761317755822000,Fri May 08 14:10:59 +0000 2020,విజయవాడ తూర్పు నియోజకవర్గంలో  నిరు పేదలకు, 23 రోజులుగా అన్నప్రసాద వితరణ, సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా… https://t.co/Ucy2OcoSYG
1258759482651394000,Fri May 08 14:03:41 +0000 2020,అనంతపురం నియోజకవర్గంలో కూరగాయులు, నిత్యావసర వస్తువులు, సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజ… https://t.co/i8elaPSg9N
1258758362784829400,Fri May 08 13:59:14 +0000 2020,రామచంద్రపురం నియోజకవర్గంలో కూరగాయులు, నిత్యావసర వస్తువులు, సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో… https://t.co/DIK8LiSJIf
1258756434873004000,Fri May 08 13:51:35 +0000 2020,విశాఖ దక్షిణ నియోజకవర్గంలో పేద వారికి ఆహారాన్ని అందిస్తూ, సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో… https://t.co/Az4Yy7YJkN
1258753592544108500,Fri May 08 13:40:17 +0000 2020,కైకలూరు నియోజకవర్గంలో కూరగాయులు, నిత్యావసర వస్తువులు, సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కాలంలో ప్రజల… https://t.co/gQ9ZfbsQdL
1258751715228221400,Fri May 08 13:32:50 +0000 2020,విశాఖపట్నం నియోజకవర్గంలో ఆహార పదార్థాలను, నిత్యావసర వస్తువులు, సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, "కరోనా" కష్ట కా… https://t.co/x7b4KEf4xd
1258697181713715200,Fri May 08 09:56:08 +0000 2020,Tragedy of migrant workers is painful- JanaSena Chief @PawanKalyan https://t.co/sCcNgSogOb
1258647500648591400,Fri May 08 06:38:43 +0000 2020,వలస కూలీల దుర్మరణం బాధాకరం - JanaSena Chief @PawanKalyan https://t.co/URAHf2HlDJ
1258646990797377500,Fri May 08 06:36:41 +0000 2020,హైదరాబాద్ నగరంలో పలుప్రాంతాల్లో ఉన్న పేదవారికి, వలస కూలీలకు ఆహార పొట్లాలు, సహాయ సేవా కార్యక్రమాలు నిర్వహిస్తూ, కరో… https://t.co/ssaxOz6thL
