id,created_at,text
836193080487239700,Mon Feb 27 12:35:40 +0000 2017,Twitter, Live, and Luck  https://t.co/O0AAx6l6v6  The Oscars were a reminder of just how lost Twitter is from a product perspective
834057116188958700,Tue Feb 21 15:08:07 +0000 2017,Manifestos and Monopolies  https://t.co/kQ2iC8HRPz  Facebook has long been too powerful, but Mark Zuckerberg's manifesto crossed the line
831157499319373800,Mon Feb 13 15:06:04 +0000 2017,Snap's Apple Strategy  https://t.co/vGsDRgpqK0  Snap plans to win on innovation; we've known for 30 years that that is not always enough.
826449047808471000,Tue Jan 31 15:16:22 +0000 2017,Inspired Media  https://t.co/iYVv8LdcD1  Paid media and earned media don't matter nearly as much as inspired media—for products and politics
821763998693498900,Wed Jan 18 16:59:39 +0000 2017,The Great Unbundling  https://t.co/gVMDA7xotW  Not all media — nor all TV — is the same. That will be the root of unbundling.
818411517460680700,Mon Jan 09 10:58:05 +0000 2017,The Ten Year Anniversary of the Apple TV  https://t.co/TDZHrYRKvl  Not even Steve Jobs foresaw the iPhone's impact.
816674678869659600,Wed Jan 04 15:56:31 +0000 2017,Alexa: Amazon's Operating System  https://t.co/IpjRkgBYTP  Operating systems are chokepoints, which is why they—and Alexa—are so valuable.
811533130800607200,Wed Dec 21 11:25:50 +0000 2016,The 2016 Stratechery Year in Review  https://t.co/eww6oUVHfh  The top posts on Stratechery in 2016
808710811665342500,Tue Dec 13 16:30:57 +0000 2016,The State of Technology at the End of 2016  https://t.co/x47y3oj2xz  The playing field has been leveled; help people build what is next
806540341608230900,Wed Dec 07 16:46:16 +0000 2016,OpenDoor: A Startup Worth Emulating  https://t.co/wDIkoIF4op  Creating real value is real risky; more companies should take on the challenge
803974043787370500,Wed Nov 30 14:48:43 +0000 2016,How Google Is Challenging AWS  https://t.co/qygxTDdC8V  Amazon won round one of the cloud wars; now Google is trying to change the rules
798904706923786200,Wed Nov 16 15:04:59 +0000 2016,Fake News  https://t.co/hEJgyqTgke  Fake news and filter bubbles are a problem; the proposed solutions are worse
795961387046539300,Tue Nov 08 12:09:17 +0000 2016,Why Twitter Must Be Saved  https://t.co/dD9x6xx3il  Twitter's weaknesses are an essential antidote to Facebook's focus on engagement
793035802049511400,Mon Oct 31 10:24:03 +0000 2016,Apple Should Buy Netflix  https://t.co/2uz3EpU7gY  Apple doesn't have leverage in TV; Netflix does, and will free Apple to focus on products
791612836090826800,Thu Oct 27 12:09:42 +0000 2016,Surface Studio, Nintendo Switch, and Niche Strategies  https://t.co/BAequoL1uP  The smartphone is a given; everything else is niche
788721023025762300,Wed Oct 19 12:38:40 +0000 2016,The IT Era and the Internet Revolution  https://t.co/ThfvAqt5E4  The IT era entrenched existing companies; the Internet is destroying them
786220236827533300,Wed Oct 12 15:01:26 +0000 2016,Chat and the Consumerization of IT  https://t.co/p9lmU9PiBE  Workplace by FB, Skype Teams, and Slack and defining consumerization
783653480049160200,Wed Oct 05 13:02:03 +0000 2016,Google and the Limits of Strategy  https://t.co/Gn5y02IEX4  Google is moving past their horizontal business model; they may have no choice
780808379186819100,Tue Sep 27 16:36:38 +0000 2016,Snapchat Spectacles and the Future of Wearables  https://t.co/RAbw2D81qL  New products aren't only about tech, but about making markets
778680900959612900,Wed Sep 21 19:42:48 +0000 2016,Oracle's Cloudy Future  https://t.co/w7hM61xUMA  Building for the middle won't win the cloud; flexibility and focus matter
775685303898107900,Tue Sep 13 13:19:22 +0000 2016,Facebook Versus the Media  https://t.co/fI5JHWQgAD  A rant about media and Facebook: one is too presumptuous and one is too apathetic
773853137119563800,Thu Sep 08 11:59:00 +0000 2016,Beyond the iPhone  https://t.co/1RuCDyZLQG  The iPhone 7 may not be exciting in the short-term, but it lays the groundwork for the future
770969019931238400,Wed Aug 31 12:58:32 +0000 2016,Google, Uber, and the Evolution of Transportation-as-a-Service  https://t.co/UyWkQdJ7ow  Handicapping the battle between Uber and Google
765576578805805000,Tue Aug 16 15:50:54 +0000 2016,The Sports Linchpin  https://t.co/QjOJb2eDVA  Declining Olympic ratings may be unique to NBC; multiple industries had better hope so
763071511057924100,Tue Aug 09 17:56:40 +0000 2016,RT @stratechery: Walmart and the Multichannel Trap  https://t.co/VmPlDjd0LX  Walmart wasted years building ecommerce for itself instead of…
763071476421451800,Tue Aug 09 17:56:31 +0000 2016,Walmart and the Multichannel Trap  https://t.co/VmPlDjd0LX  Walmart wasted years building ecommerce for itself instead of users
760832988057706500,Wed Aug 03 13:41:34 +0000 2016,The Audacity of Copying Well  https://t.co/4Xr4IjJEeD  Instagram copied well; Stories are Facebook's best shot at holding off Snapchat
755698413237260300,Wed Jul 20 09:38:36 +0000 2016,Dollar Shave Club and The Disruption of Everything  https://t.co/AqjICpcKbt  Dollar Shave Club is a warning about imminent value destruction
753163946392113200,Wed Jul 13 09:47:32 +0000 2016,A Technical Glitch  https://t.co/kmReX2JlhC  Facebook Live is important to society, but Facebook needs to take responsibility for its role
747817182868865000,Tue Jun 28 15:41:24 +0000 2016,The Brexit Possibility  https://t.co/kVwHFtZMXR  Brexit's downsides are clear; might tech help realize upsides in building something new?
745310050365780000,Tue Jun 21 17:38:57 +0000 2016,TV Advertising's Surprising Strength — And Inevitable Fall  https://t.co/W02PGcDoi4  TV and its advertising are wrapped in old world models
743835209678753800,Fri Jun 17 15:58:28 +0000 2016,Podcast: Exponent Episode 083 — Microsoft &amp; LinkedIn versus Apple &amp; WWDC  https://t.co/AQ4CrswI5s
742713514591031300,Tue Jun 14 13:41:15 +0000 2016,Microsoft and Apple Double Down  https://t.co/5QTogLlnil  Why the Microsoft and Apple news is similar, yet different. And it may not matter.
741661696511475700,Sat Jun 11 16:01:42 +0000 2016,Podcast: Exponent Episode 082 — A Podcast About Podcasts  https://t.co/m6SItqwGro  Present and future of podcasts and a holistic approach.
740235201557626900,Tue Jun 07 17:33:19 +0000 2016,The Future of Podcasting  https://t.co/knaRyOL8zZ  Is there a third way between centralization and hard-to-monetize openness? Maybe apps.
738781520073134100,Fri Jun 03 17:16:54 +0000 2016,Podcast: Exponent Episode 081 — We Have Always Been at War with Amazon https://t.co/uZvkT8ykq3  Why Alexa is big, Microsoft's 2nd Disruption
735788536801034200,Thu May 26 11:03:52 +0000 2016,Peter Thiel, Comic Book Hero  https://t.co/VQdBUijgDq  What Gawker did was inexcusable, but Peter Thiel's response is far more dangerous.
735144857157570600,Tue May 24 16:26:06 +0000 2016,The Curse of Culture  https://t.co/yW2KjSawS1  Apple's potential AI issues are real, so are Google's distribution ones. Fixing will be hard.
733270551066599400,Thu May 19 12:18:17 +0000 2016,Google's Go-to-Market Gap  https://t.co/aHyJL2sx6s  Being the best was enough on the open web; it's much more difficult on mobile
730020717606121500,Tue May 10 13:04:36 +0000 2016,The Real Problem With Facebook and the News  https://t.co/59qDV43fgO  Alleged censorship matters less than algorithmic polarization
727561957209870300,Tue May 03 18:14:22 +0000 2016,Everything as a Service  https://t.co/OoE2wqZMq3  The iPhone is the best product with the best business model ever and may never be matched
725000676875460600,Tue Apr 26 16:36:45 +0000 2016,Antitrust and Aggregation  https://t.co/LVHZLayf2v  Aggregation Theory leads to monopoly; expect more antitrust cases, but only in Europe
722487545016098800,Tue Apr 19 18:10:28 +0000 2016,Apple's Organizational Crossroads  https://t.co/gGXJ0vFi5B  If Apple is serious about services its organizational structure has to change
720322505739612200,Wed Apr 13 18:47:22 +0000 2016,Facebook, Phones, and Phonebooks  https://t.co/SlDW4nBl8i  FB gave up on private sharing long ago; being a utility is a good place to be
717378420452134900,Tue Apr 05 15:48:38 +0000 2016,It's a Tesla  https://t.co/WRGGVUdyQj  Tesla is not a disruptor, nor is Apple; both succeed by building a brand around being the best.
715220704753377300,Wed Mar 30 16:54:38 +0000 2016,Snapchat's Ladder  https://t.co/DGK3ilfpAd  The U.S. messaging market has been very hard to crack: Snapchat may have figured it out
712311314215882800,Tue Mar 22 16:13:46 +0000 2016,Andy Grove and the iPhone SE  https://t.co/PDDFfgdrPw  Is the iPhone SE Apple's Celeron, one of Andy Grove's best decisions?
709756006729801700,Tue Mar 15 14:59:53 +0000 2016,The Amazon Tax  https://t.co/7u1T8SFbPx  AWS is looking like a model for all Amazon's businesses, which is apt: it's based on Amazon itself
707222899300520000,Tue Mar 08 15:14:13 +0000 2016,Bitcoin and Diversity  https://t.co/eaGVvyBf1z  The Bitcoin block size dispute and diversity in tech. There are no neutral "rules"
705073791303589900,Wed Mar 02 16:54:26 +0000 2016,The Voters Decide  https://t.co/eTxOCzSDsT  An apolitical analysis of U.S. politics through the lens of Aggregation Theory
702142639294943200,Tue Feb 23 14:47:05 +0000 2016,Apple, the FBI, and Security  https://t.co/JauNXRX6fz  Apple v FBI is framed as privacy v security. But the security argument favors Apple
700014229319872500,Wed Feb 17 17:49:32 +0000 2016,This Daily Update is free-to-read  https://t.co/Ny7mq09afO
699208047109877800,Mon Feb 15 12:26:03 +0000 2016,Zenefits and Regulation  https://t.co/6yJylbFnTy  Understanding the differences between Zenefits and Uber gives a framework for regulation
697065716088856600,Tue Feb 09 14:33:12 +0000 2016,The Reality of Missing Out  https://t.co/fz8C6zFahS  Facebook and Google are dominating digital advertising; it's a sign of things to come
691980575431741400,Tue Jan 26 13:46:40 +0000 2016,How Facebook Squashed Twitter  https://t.co/IiAXSFQMk9  Twitter invented the feed, but the failure to evolve then doom today's efforts
689818244622876700,Wed Jan 20 14:34:20 +0000 2016,The FANG Playbook  https://t.co/rt1e63n32M  Facebook, Amazon, Netflix, and Google are far more similar than you might think
686985603498430500,Tue Jan 12 18:58:26 +0000 2016,Cars and the Future  https://t.co/C02texWzsi  As tech enters the real world the future will come slowly and only then quickly.
684408750174687200,Tue Jan 05 16:18:56 +0000 2016,A Politics For Technology  https://t.co/zAeYuAj7ex  Technologists should seek less regulation, more of a safety net, and be willing to pay
681471201739432000,Mon Dec 28 13:46:10 +0000 2015,The Stratechery 2015 Year in Review  https://t.co/A40FCCtu5o  Top five: most read, big ideas, company and media posts, and Daily Updates
677171517759754200,Wed Dec 16 17:00:45 +0000 2015,Slack and the State of Technology at the End of 2015  https://t.co/Z9AxPY22ZY  Social networks, the cloud epoch, and Slack's opportunity
672057458555093000,Wed Dec 02 14:19:19 +0000 2015,Beyond Disruption  https://t.co/kaKEkGCYrg  Clayton Christensen is right: Uber is not disruptive. The Internet has disrupted the theory.
667055463654101000,Wed Nov 18 19:03:10 +0000 2015,Selling Feelings  https://t.co/fkSX5njKW9  Selling software is easy -- it shouldn't be profitable. Meetings needs, though, always will be.
664781934849974300,Thu Nov 12 12:28:58 +0000 2015,TensorFlow and Monetizing Intellectual Property  https://t.co/ly2d9CLP5l  If machine learning is key to Google's future, why open source?
661969289449050100,Wed Nov 04 18:12:32 +0000 2015,Grantland and the (Surprising) Future of Publishing  https://t.co/yNcL6a0AOn  Is publishing limiting itself by trying to monetize writing?
659706983537246200,Thu Oct 29 12:22:56 +0000 2015,Free Daily Update:  Stop Doubting the iPhone, The Macintosh Company  https://t.co/WOpIuxJPjo  Enjoy Wed's Daily Update on Apple's earnings
656802814983729200,Wed Oct 21 12:02:48 +0000 2015,In Defense of The New York Times  https://t.co/jYEzyY6MSc  This week's exchange between Amazon and the NYT represented something important
654306788104273900,Wed Oct 14 14:44:29 +0000 2015,Venture Capital and the Internet's Impact  https://t.co/I8pSYGHAK6  The Internet -- via AWS -- in putting the squeeze on venture capital
651727789268320300,Wed Oct 07 11:56:28 +0000 2015,Twitter's Moment  https://t.co/1mf96C0ZD6  It was right to be down on Twitter when flying high; now that it's low things are looking up
649233359923712000,Wed Sep 30 14:44:29 +0000 2015,The Facebook Epoch  https://t.co/5oayXyOYmV  Facebook is still underrated: they are poised to own the fourth epoch in consumer technology.
647054966046089200,Thu Sep 24 14:28:20 +0000 2015,The part of today's Daily Update regarding yesterday's Disconfirming Evidence is free to read without a sub.  https://t.co/nbH9AuB5de
646733565258960900,Wed Sep 23 17:11:12 +0000 2015,Disconfirming Ebooks  https://t.co/YXvIFLKU54  Ebook sales are down. Why? More importantly, what broader lessons are there to be learned?
644150906657878000,Wed Sep 16 14:08:38 +0000 2015,Popping the Publishing Bubble  https://t.co/BCwbz9RbcA  Ad-blockers may hurt publishers, but most are already in deep trouble.
641973477549961200,Thu Sep 10 13:56:18 +0000 2015,From Products to Platforms  https://t.co/WmJW1GijFl  Yesterday Apple was at its best: introducing products. But can they nurture platforms?
639109825809522700,Wed Sep 02 16:17:11 +0000 2015,Uber 2.0: Human Self-Driving Cars  https://t.co/YFdKWvF2OS  Today's Uber is 1.0. The next version is coming soon, and will be transformative
634001085330407400,Wed Aug 19 13:56:52 +0000 2015,Aggregation and the New Regulation  https://t.co/Fj8yjoJSzc  Companies like Amazon have more power, but so do forces keeping them in line.
631053454375567400,Tue Aug 11 10:44:02 +0000 2015,Do You Trust Larry Page?  https://t.co/0x6vkh2qtJ  Page and Brin will be the sole investors of Google's profits. Is that a good thing?
628843118314524700,Wed Aug 05 08:20:57 +0000 2015,Why Disney and ESPN Will Be OK  https://t.co/gmrJHDbfoZ  The demise of pay-TV, when it comes, will make differentiation even more valuable
626328306762317800,Wed Jul 29 09:47:59 +0000 2015,The Case for Jack Dorsey, Twitter CEO  https://t.co/oDP0nlL673  It's past time for Twitter to prioritize the product: @jack is the choice
623396765656465400,Tue Jul 21 07:39:05 +0000 2015,Aggregation Theory  https://t.co/5UbBztAe1F  There is remarkable consistency to the disruption caused by consumer technology companies.
621230946923122700,Wed Jul 15 08:12:54 +0000 2015,Why Web Pages Suck  https://t.co/TUOKISY7ST  Complaining about publishers misses the point: the advertisers are in control
618805669316030500,Wed Jul 08 15:35:43 +0000 2015,Netflix and the Conservation of Attractive Profits  https://t.co/ixeRYLqi0S  Netflix is more like Uber and Airbnb than you might expect
616252510253269000,Wed Jul 01 14:30:22 +0000 2015,Airbnb and the Internet Revolution  https://t.co/CkxQXuvsOF  The commoditization of trust is at the root of the Internet Revolution
613712158300311600,Wed Jun 24 14:15:55 +0000 2015,Curation and Algorithms  https://t.co/v3ZNNT8TjH  There are more and more initiatives around curation: when is it better than an algorithm?
611189910381334500,Wed Jun 17 15:13:24 +0000 2015,Unicorns  https://t.co/vtLtQzbcgk  Not all unicorns are created equally: understanding the differences are key to navigating bubble talk
608232597152514000,Tue Jun 09 11:22:06 +0000 2015,Apple Music and Apple’s Focus  https://t.co/LbTbc3vVwd  Apple Music’s messaging was muddled, suggesting a muddled product. Whither focus?
606059029924749300,Wed Jun 03 11:25:07 +0000 2015,The Funnel Framework  https://t.co/wkrOITIq4L  On the Internet, being the best matters: it gives you access to the most desirable customers
603535426327052300,Wed May 27 12:17:13 +0000 2015,21 Inc. and the Future of Bitcoin  https://t.co/A18vui8D6H  At its core, Bitcoin is *not* about money. That’s how to make sense of 21 Inc.
603224276183965700,Tue May 26 15:40:49 +0000 2015,Today’s Daily Update is free:  On Jony Ive’s “Promotion” and his — and Apple’s — future  https://t.co/dLXbusHngs
601808460062294000,Fri May 22 17:54:52 +0000 2015,Podcast: Exponent Episode 046 — Everything Has a Price  https://t.co/C744hz4QT2
601027685305950200,Wed May 20 14:12:21 +0000 2015,Apple Watch and Continuous Computing  https://t.co/2SEtsold9v  Essential components of a successful wearable and how the Watch measures up
598457343186108400,Wed May 13 11:58:44 +0000 2015,Verizon, AOL, and the Changing Nature of Digital Advertising  https://t.co/d9N3LidI7I  Verizon-AOL and Facebook Instant Article are related
595919236452589600,Wed May 06 11:53:12 +0000 2015,The AWS IPO  https://t.co/hZB8GBDnSI  AWS’s profitability isn’t only important for the cloud; it’s a big deal for http://t.co/0MNdJMTYTd
593816272590090200,Thu Apr 30 16:36:46 +0000 2015,Podcast: Exponent Episode 044 — Up in the Clouds with Twitter  http://t.co/pBXdYjhFnU  Twitter’s leadership, potential, and future
593436171646042100,Wed Apr 29 15:26:23 +0000 2015,Twitter Needs New Leadership  http://t.co/dyRUyznQsl  Twitter’s strategy is flawed, and its route to a better one is blocked. Time to change
590884618577924100,Wed Apr 22 14:27:25 +0000 2015,Facebook and the Feed  http://t.co/fpzg18aFBj  Facebook is changing their algorithm, but to what end? Does @finkd want to own the Internet?
588307796933808100,Wed Apr 15 11:48:03 +0000 2015,Twitter and What Might Have Been  http://t.co/4g7lMcqYdJ  Twitter's Meerkat and Datasift decisions are the right, but what might have been?
586575556390465500,Fri Apr 10 17:04:45 +0000 2015,Podcast: Exponent Episode 041 - Bubbles  http://t.co/JTFSEymvUq  Is there a bubble in tech? More on Apple Watch and Apple's Messaging
585784544881545200,Wed Apr 08 12:41:33 +0000 2015,It's Not 1999  http://t.co/dhTrT3hRNb  Valuations today may be high - and even problematic - but we are not in a bubble like 1999.
584054670714208300,Fri Apr 03 18:07:39 +0000 2015,Podcast: Exponent Episode 040 - BuzzFeed and Amazon  http://t.co/PKJx7DM781  BuzzFeed and Brother Orange, Amazon Dash Button &amp; Home Service
583318503559577600,Wed Apr 01 17:22:23 +0000 2015,Tidal and the Future of Music  http://t.co/dnnPGzN596  The reasons why Tidal will fail are more interesting than the service itself
580692467546222600,Wed Mar 25 11:27:27 +0000 2015,The Facebook Reckoning  http://t.co/Lk2OVsH5Ou  Too many publishers are doomed on mobile; they have no choice but to take Facebook's offer
578177188576378900,Wed Mar 18 12:52:38 +0000 2015,The Changing - and Unchanging - Structure of TV  http://t.co/hOKZW07hq9  The Apple TV might break through, but not much else will change.
575604327265533950,Wed Mar 11 10:29:00 +0000 2015,How Apple Will Make the Wearable Market  http://t.co/aiBL9tslkp  Apple is uniquely suited to making the Watch useful - and wearable.
572793002122326000,Tue Mar 03 16:17:48 +0000 2015,Why BuzzFeed is the Most Important News Organization in the World  http://t.co/Fe7XZ0XnX8  Why BuzzFeed - and its business model - matters
570326746739798000,Tue Feb 24 20:57:47 +0000 2015,CORRECTION  I wrongly attributed comments about FB to @evanspiegel  I deeply regret the error  http://t.co/kdVZ38PZNg http://t.co/s74x9TSqzG
570199141982146560,Tue Feb 24 12:30:43 +0000 2015,Old-Fashioned Snapchat [FIXED LINK]  http://t.co/kdVZ38PZNg  Snapchat: the modern messaging app with the old-fashioned TV business model
570197606183227400,Tue Feb 24 12:24:37 +0000 2015,Old-Fashioned Snapchat  http://t.co/kdVZ38PZNg  Snapchat = the most modern of apps - mobile messaging - plus an old-fashioned business model
567993602074284000,Wed Feb 18 10:26:42 +0000 2015,Redmond and Reality (fixed link)  http://t.co/w0XTu9sTxj   Opening up Office 365 shows that Microsoft gets the new cloud reality.
567971940528361500,Wed Feb 18 09:00:37 +0000 2015,Redmond and Reality  http://t.co/w0XTu9sTxj  Opening up Office 365 to competing services shows that Microsoft gets the new cloud reality.
567358881689378800,Mon Feb 16 16:24:33 +0000 2015,Podcast: Exponent 035 - Fascinating  http://t.co/5e1N4n7OQ2  Why Apple fascinates, Mac v PC, Android and open source, and Apple's New Market
566237440344473600,Fri Feb 13 14:08:20 +0000 2015,David Carr's Doubt  http://t.co/tBFybvpLzd  I didn't know @carr2n, but I greatly admired him. This is why.
565484377405394940,Wed Feb 11 12:15:56 +0000 2015,Apple's New Market  http://t.co/d9BLroCjLT  The iPhone - and Apple Watch - is competing for a market even bigger than smartphones
563728879823495200,Fri Feb 06 16:00:13 +0000 2015,Podcast: Exponent Episode 034 - The Story of Stratechery  http://t.co/1mbkMbrU7Y  Ben on blogging, subscription services, and Stratechery
562230155620270100,Mon Feb 02 12:44:49 +0000 2015,Blogging's Bright Future  http://t.co/IToF7y4ggK  @sullydish's blog style was the end of an era, but his business model was the beginning
561207393053208600,Fri Jan 30 17:00:43 +0000 2015,Podcast: Exponent Episode 033 - Apple Fans and the Future  http://t.co/DtvXs9DWmv  Apple's earnings, analysts, fans, and future
560458430314332160,Wed Jan 28 15:24:37 +0000 2015,Bad Assumptions  http://t.co/n0mxlRVatH  Why so many get Apple so wrong so often.
559705283778203650,Mon Jan 26 13:31:53 +0000 2015,Dear Zoë Keating: Tell YouTube to Take a Hike  http://t.co/5Lc9YkYpVx  All-you-can-eat subscriptions means fewer customers paying less.
559373071522361340,Sun Jan 25 15:31:47 +0000 2015,Podcasts:  - Exponent Episdoe 032 - Follow-up and Frustration - This Week in Tech - The Talk Show  http://t.co/Qx57yAkF5D
557897789230043140,Wed Jan 21 13:49:32 +0000 2015,The End of Trickle-Down Technology  http://t.co/PC9Eqnof0C  The technology adoption cycle: useful, but doesn't fully explain Apple or Xiaomi
556503263726432260,Sat Jan 17 17:28:12 +0000 2015,Podcast: Exponent Episode 031 - Flabbergasted  http://t.co/NuSbQ11cWS  James thinks copyright should be abolished. Ben, well, see the title.
555058832271867900,Tue Jan 13 17:48:32 +0000 2015,Mobile First  http://t.co/2VoI3yUYnt  It's not just about apps; every type of business changes with assumption that all have a smartphone
553603698065023000,Fri Jan 09 17:26:21 +0000 2015,Podcast: Exponent Episode 030 - Xiaomi  http://t.co/M8EY4xs2pv  Xiaomi, patents, the West versus the developing world, and China
552825765889191940,Wed Jan 07 13:55:08 +0000 2015,Xiaomi's Ambition  http://t.co/vhbEpDSrJU  Xiaomi isn't a smartphone maker. In fact, they want to own the entire house of their true fans.
549979936191033340,Tue Dec 30 17:26:49 +0000 2014,The Stratechery 2014 Year in Review  http://t.co/rNrNWfXsN4  The biggest and best posts, daily updates, and podcasts on Stratechery in 2014.
547425777646448640,Tue Dec 23 16:17:30 +0000 2014,Christmas Gifts and the Meaning of Design  http://t.co/nNxdOahzcW  A special re-post from 2013.  Merry Christmas!
546024760631521300,Fri Dec 19 19:30:22 +0000 2014,Podcast: Exponent Episode 029 - Drones  http://t.co/xcy3rkSyB3  The dark side of drones and how you balance upside and downside.
545982660846170100,Fri Dec 19 16:43:04 +0000 2014,RT @jokull: Gotta say, the @stratechery daily’s are as good as people claim — sign up if you want smart as hell perspectives on business &amp; …
544852420304457700,Tue Dec 16 13:51:54 +0000 2014,The State of Consumer Technology at the End of 2014  http://t.co/vmDxukRQW9  The three epochs - PC, Internet, mobile - and what's next
543455419247501300,Fri Dec 12 17:20:43 +0000 2014,Podcast: Exponent Episode 028 - Squirrel!  http://t.co/odJtnx3w2i  The latest App Store controversy, and how strengths are often weaknesses
542313625323462660,Tue Dec 09 13:43:38 +0000 2014,Docker and the Integrated Open Source Company  http://t.co/F1PH9sXi2H  Docker is both interesting technology and an interesting business
540894603281305600,Fri Dec 05 15:44:57 +0000 2014,Exponent Episode 027 - Regulation, Stagnation, and Culture  The Jay And Farhad Show - Tim Cook's 'Mistake' (Not)  http://t.co/rovjTUYh3n
539862893500850200,Tue Dec 02 19:25:18 +0000 2014,Best  http://t.co/BvzF3rRBx7  I think disruption is real: the only defense is to be the best. That's why Apple needs to focus more, not less
536964360740958200,Mon Nov 24 19:27:34 +0000 2014,Why Uber Fights  http://t.co/BHlDUuTJCR  Understanding Uber's potential size explains why the company is always surrounded by controversy
535832940232466400,Fri Nov 21 16:31:42 +0000 2014,Podcast: Exponent Episode 026: GROW GROW GROW FIGHT FIGHT FIGHT  http://t.co/zAGd40HLRW  Ben's Internet optimism The recent Uber controversy
535144792712171500,Wed Nov 19 18:57:15 +0000 2014,Differentiation and Value Capture in the Internet Age  http://t.co/mcBHc8UUOA  Internet 1.0 was about scale; 2.0 is about delivering value
533367577259421700,Fri Nov 14 21:15:14 +0000 2014,Podcast: Exponent Episode 025 - Twitter and Taylor  http://t.co/T1dLOs7skY  Twitter, YouTube, Spotify and Taylor Swift
532916975454785540,Thu Nov 13 15:24:42 +0000 2014,An Update on the Stratechery Membership Program  http://t.co/6oPvenlwCe  Changes to the membership program and update on progress.
532239721712218100,Tue Nov 11 18:33:32 +0000 2014,Two Microsofts  http://t.co/3PHyfArGxO  Last week's Office announcement brought welcome clarity to Microsoft's business models
530781285187219460,Fri Nov 07 17:58:14 +0000 2014,Podcast: Episode 024 - A Celebratory Goblet of Champagne  http://t.co/TQ2fWWxAZe  How Apple Escapes Disruption, Xiaomi, and more
529717747652239360,Tue Nov 04 19:32:07 +0000 2014,How Apple Creates Leverage, and the Future of Apple Pay  http://t.co/gvM7jH0oZY  Apple's long-term focus on UX will help Apple Pay win
528243565973889000,Fri Oct 31 17:54:15 +0000 2014,Podcast: Episode 023 - Apple Pay  http://t.co/hPIDnOCsQr  Apple Pay and MCX, and its impact on retailers and banks
527497248888737800,Wed Oct 29 16:28:39 +0000 2014,Sponsor: Vimeo Pro  http://t.co/Gteqvh5rT7  Vimeo Pro is the beautiful, high-quality way to showcase and share videos with your audience
527174767900516350,Tue Oct 28 19:07:13 +0000 2014,Publishers and the Smiling Curve  http://t.co/9HruWMXlBn  The Internet has removed friction, driving value to authors and aggregatore
526756056571981800,Mon Oct 27 15:23:25 +0000 2014,Podcast: This Week in Tech - Good Touch, Bad Touch  http://t.co/IhOw6cMdGb  I joined @leolaporte @philiped and @DaveHamilton on @TWiT
525661350102442000,Fri Oct 24 14:53:26 +0000 2014,Podcast: Exponent Episode 022 - Peak Google, Monologue Edition  http://t.co/ny8EalH6rn  We discuss Peak Google and the Future of Advertising
525330832848719900,Thu Oct 23 17:00:05 +0000 2014,Sponsor: Mandrill  http://t.co/SpvMeYdQP7  Mandrill, email infrastructure that's trusted by more than 300,000 customers.
525115764202672100,Thu Oct 23 02:45:29 +0000 2014,I added an update to 'Peak Google' addressing a few specific points of feedback I've seen repeatedly.  http://t.co/QLrizepPQt
524996051795591200,Wed Oct 22 18:49:47 +0000 2014,Peak Google  http://t.co/iq008U3cnT  Google will always dominate search, but that doesn't mean they'll dominate digital advertising
523171127321849860,Fri Oct 17 17:58:11 +0000 2014,Podcast: Exponent Episode 021 - Gamergate of Throne  http://t.co/GJQB7xi9y9  -The HBO announcement -Why do people defend Gamergate?
522430992909221900,Wed Oct 15 16:57:09 +0000 2014,The Diminished iPad  http://t.co/x3U8TapVR8  Few care about Apple's event because iPad isn't indispensable. Apple deserves blame.
520162709849927700,Thu Oct 09 10:43:48 +0000 2014,Sponsor: @HackReactor is a 12-week immersive coding school offered onsite or online  http://t.co/tGK38R3Xtz
519141784878719000,Mon Oct 06 15:07:01 +0000 2014,PayPal's Incentive Problem  http://t.co/cc53vENgRE  PayPal may be an independent company soon, but their best days are behind them.
518075592315383800,Fri Oct 03 16:30:21 +0000 2014,Podcast: Exponent Episode 020 - I Want You to Be Wrong  http://t.co/xk4lqXRwuV  Ello's Business Model Facebook's Creepiness Incentives
518059388955684860,Fri Oct 03 15:25:58 +0000 2014,American Girl, Minecraft, and the Next Generation of Builders  http://t.co/XcDVutyA9L  Why Minecraft is a big deal (a Daily Update sample)
517006589879128060,Tue Sep 30 17:42:31 +0000 2014,Ello and Consumer Friendly Business Models  http://t.co/tzPzTaFPru  Good products incentivize developers to keep users happy. I.e., not Ello
516606162951606300,Mon Sep 29 15:11:21 +0000 2014,Podcast: The Talk Show - The Edition Edition  http://t.co/g6w7r0AVtD  I joined @gruber on @thetalkshow to talk Apple Watch
515629459886460900,Fri Sep 26 22:30:17 +0000 2014,Podcast: Exponent Episode 019 - Me, Myself, and Minecraft  http://t.co/PfdQZ9bFUJ  -About last week -Microsoft &amp; Minecraft -Apple &amp; Privacy
514830434476097540,Wed Sep 24 17:35:15 +0000 2014,Why Now for Apple Watch  http://t.co/bqY4guTRSe  Why launching a standalone device that isn't standalone in practice may be the right choice
514450917811183600,Tue Sep 23 16:27:11 +0000 2014,Sponsor: Igloo  http://t.co/gwrCinRw5p  Igloo is an Intranet you'll actually like, with a responsive design that looks great on iPhone Plus
514089633961877500,Mon Sep 22 16:31:34 +0000 2014,Don't Blame Uber  http://t.co/pLfcZ52G2z  If you're concerned about workers, then focus on making sure there is a safety net.
513011678783348740,Fri Sep 19 17:08:10 +0000 2014,Podcast: Exponent Episode 018 - Agree to Disagree  http://t.co/eFf6IqA5Fi  Why Ben changed his mind about the Watch. James is not convinced.
