id,created_at,text
1260699350256287700,Wed May 13 22:32:02 +0000 2020,Altered States of Consciousness – fascinating read on the science of how our time perception modulates our experien… https://t.co/DyK5hwCPkb
1259224214449451000,Sat May 09 20:50:22 +0000 2020,"One should have the courage to believe in what is good. I do not mean... believe in illusions, but... do only what… https://t.co/8ohAK3qRTY
1259182355593429000,Sat May 09 18:04:02 +0000 2020,As spring blooms, unwitnessed by so many human eyes quarantined at home, here is a spring immortalized outside time… https://t.co/QDSNIoJKFT
1259162768093175800,Sat May 09 16:46:12 +0000 2020,Emotional Anatomy – a vintage illustrated guide to somatic consciousness https://t.co/GypkPAMOIH https://t.co/ezc7Y0ATYs
1259150903547957200,Sat May 09 15:59:03 +0000 2020,The day Dostoyevsky discovered the meaning of life in a dream https://t.co/eKEj3ClPHL https://t.co/S4ift4JQxo
1259136550736191500,Sat May 09 15:02:01 +0000 2020,“We don’t know when, but those who arrive will leave one day as well.”  And So It Goes – a lyrical Chilean illustra… https://t.co/7Yt9b7ps75
1259121448989450200,Sat May 09 14:02:01 +0000 2020,Remembering the fiercely courageous Sophie Scholl, who was born 99 years ago today and died for her values – for ou… https://t.co/wFYLn6hphz
1259105342652387300,Sat May 09 12:58:01 +0000 2020,"When we have learned how to listen to trees, then the brevity and the quickness and the childlike hastiness of our… https://t.co/uzOGkMhAOk
1259090996136161300,Sat May 09 12:01:00 +0000 2020,“Fearlessness is what love seeks… Such fearlessness exists only in the complete calm that can no longer be shaken b… https://t.co/1BhRgrzcDy
1258973222445465600,Sat May 09 04:13:01 +0000 2020,May we never forget resistance hero Sophie Scholl, that rare bright beacon lit into life 99 years ago today. Her ti… https://t.co/pI0TWRrLtc
1258955800757915600,Sat May 09 03:03:47 +0000 2020,“You are the only person I can talk with about the shade of a cloud, about the song of a thought…”  On this day in… https://t.co/AWt09gNvHM
1258914733870116900,Sat May 09 00:20:36 +0000 2020,He did write, “In forty years of medical practice, I have found only two types of non-pharmaceutical ‘therapy’ to b… https://t.co/TncW3jY4YC
1258912844352913400,Sat May 09 00:13:06 +0000 2020,“Fantasy and feeling lie deeper than words… and both demand a more profound, more biological expression, the primit… https://t.co/9OipMEXUAI
1258908036262961200,Fri May 08 23:53:59 +0000 2020,With the world stilled and quarantined, I'm reminded of this profound piece by Adam Phillips on the value of our un… https://t.co/HlIirnr0ZB
1258869473416790000,Fri May 08 21:20:45 +0000 2020,A simple, lovely treat for your weekend: Meryl Streep reads Sylvia Plath's "Morning Song" https://t.co/IhZ2PBDUtc https://t.co/obxVo64UKn
1258853934216687600,Fri May 08 20:19:00 +0000 2020,Hannah Arendt on love and how to live with the fundamental fear of its loss: https://t.co/ELPbEIlzTz
1258837326119256000,Fri May 08 19:13:01 +0000 2020,Maurice Sendak died 8 years ago today. Long before he gave us the cultural miracle of “Where the Wild Things Are,”… https://t.co/iz6FoEZLdS
1258819220512608300,Fri May 08 18:01:04 +0000 2020,I was reminded today of Susan Sontag's brilliant vision for remixing education – take 4 years off of school in adol… https://t.co/aMPhOctkeo
1258806119864172500,Fri May 08 17:09:01 +0000 2020,I am forever indebted to @juliannabarwick for this enchanted record, which buoyed me through the most difficult per… https://t.co/CEkuF1h7IZ
1258799770765684700,Fri May 08 16:43:47 +0000 2020,RT @ImTheQ: "Try not to get overly attached to a hypothesis just because it’s yours. It’s only a way station in the pursuit of knowledge. A…
1258796051433128000,Fri May 08 16:29:00 +0000 2020,Maurice Sendak died 8 years ago today and left us, besides "Where the  Wild Things Are" and some of the  most belov… https://t.co/k9b1N94g59
1258788503787315200,Fri May 08 15:59:01 +0000 2020,"I swear... by all that’s dear to me, all I believe in — I swear that I have never loved before as I love you, — wi… https://t.co/G6fl8BRdnN
1258774169971495000,Fri May 08 15:02:03 +0000 2020,Shelfie. Ecstatic over my newly built library shelves (made by an amazing local woman woodcrafter named Lucy). Of c… https://t.co/WT3Z13kC8q
1258759069847949300,Fri May 08 14:02:03 +0000 2020,Here and Now – enter the weekend with this lovely illustrated guided meditation inviting the practice of noticing a… https://t.co/JxtDOasrIa
1258746857129480200,Fri May 08 13:13:31 +0000 2020,(Also: It's baffling that dinosaur has become a put-down. Evolutionary history PSA: Dinosaurs reigned this rocky wo… https://t.co/uOZI8fpjIN
1258742959660568600,Fri May 08 12:58:02 +0000 2020,Muybridge died on this day in 1904, having revolutionized visual culture and changed our very consciousness. No one… https://t.co/4amS7AdJ62
1258728610233540600,Fri May 08 12:01:01 +0000 2020,“You are the only person I can talk with about the shade of a cloud, about the song of a thought…”  On this day in… https://t.co/P5hpyIHsya
1258610833527013400,Fri May 08 04:13:01 +0000 2020,How has it been 8 whole years since we lost Maurice Sendak? Here is his forgotten first children's book—really a wo… https://t.co/Ce7WDJ55TE
1258588433020313600,Fri May 08 02:44:00 +0000 2020,"The modern biographers worry 'how far it went,' their tender friendship …ask the rude, irrelevant question of our… https://t.co/9DkEWqbono
1258582897264603100,Fri May 08 02:22:00 +0000 2020,Gorgeous @guardian essay on touch, loneliness, and resistance by @VDay founder V (formerly Eve Ensler)… https://t.co/IGw7Lb88KB
1258576857236156400,Fri May 08 01:58:00 +0000 2020,"The world is violent and mercurial — it will have its way with you. We are saved only by love — love for each othe… https://t.co/TFU1ViXKsf
1258569559155642400,Fri May 08 01:29:00 +0000 2020,This @onbeing with Ocean Vuong is everything. Life as a function of death, art as the functionary. The power of lan… https://t.co/1V0FMNI0Wy
1258561505466908700,Fri May 08 00:57:00 +0000 2020,Robert Browning, born on this day in 1812, on saying "I love you" only when you mean it  https://t.co/vH3lDJBGZo
1258559731058258000,Fri May 08 00:49:57 +0000 2020,"Each time I hear the Intermezzi, sad and lavish in their tenderness, I imagine the two of them sitting in a garden… https://t.co/R8yvyAueZq
1258559596135923700,Fri May 08 00:49:25 +0000 2020,@Oatmeal We were already dinosaurs in 2015.
1258532818709131300,Thu May 07 23:03:01 +0000 2020,Every evening I cheer in the cheer for healthcare workers, then think of Whitman, who served as a nurse in the Civi… https://t.co/YPZpXk6kKt
1258525018440339500,Thu May 07 22:32:01 +0000 2020,The love Johannes Brahms (born on this day in 1833) shared with Clara Schumann is among the lushest, most beautiful… https://t.co/ocpL9GzcKs
1258509916328755200,Thu May 07 21:32:00 +0000 2020,I love how at regular intervals, the Internet rediscovers Carl Sagan's timeless Baloney Detection Kit. As it should… https://t.co/BmlkJ6Q18w
1258481738852061200,Thu May 07 19:40:02 +0000 2020,This is wonderful. (A few years ago, when I passed the 10-year mark, I assembled a kindred set of reflections:… https://t.co/pm3xCtVWOG
1258454009465262000,Thu May 07 17:49:51 +0000 2020,Robert Browning, born on this day in 1812, on artistic integrity, withstanding criticism, and the courage to create… https://t.co/zUZnRAznjF
1258439927274123300,Thu May 07 16:53:54 +0000 2020,From poet Lisel Mueller, a lovely antidote to “the rude, irrelevant question of our age,” the hollow assumption tha… https://t.co/3EjtgpizRz
1258248445279834000,Thu May 07 04:13:01 +0000 2020,Robert Browning, born on this day in 1812, on saying "I love you" only when you mean it https://t.co/vH3lDJBGZo
1258234608379924500,Thu May 07 03:18:02 +0000 2020,The Sound of Silence – an illustrated serenade to the art of listening to your inner voice amid the noise of modern… https://t.co/xuDNPByhUj
1258226049281917000,Thu May 07 02:44:01 +0000 2020,“I would gladly write to you only by means of music, but I have things to say to you to-day which music could not e… https://t.co/1fEXn0OrMy
1258223618364002300,Thu May 07 02:34:21 +0000 2020,When I first heard of @JadAbumrad's non-Radiolab miniseries, all three words in the title thudded for me. Dolly Par… https://t.co/9wUIhyXYa4
1258214468884070400,Thu May 07 01:58:00 +0000 2020,“What would human life be without forests, those natural cities?”  Thoreau died on this day in 1862 and left us, be… https://t.co/8Erur0WJEa
1258207173278138400,Thu May 07 01:29:01 +0000 2020,“There is something in personal love, caresses, and the magnetic flood of sympathy…that does, in its way, more good… https://t.co/VUHO5atZDO
1258199117437821000,Thu May 07 00:57:00 +0000 2020,This lovely illustrated meditation/invitation to delight as a daily practice and the overlooked sources of creature… https://t.co/BFBoGmEqMu
1258175665842663400,Wed May 06 23:23:49 +0000 2020,“All too often, anger becomes an alluring substitute for grieving, promising agency and control when one’s real sit… https://t.co/GzRBF4DDdq
1258170433490256000,Wed May 06 23:03:01 +0000 2020,"The most abstract idea conceivable is the spirit of sensuality. But in what medium can it be represented? Only in… https://t.co/d3OPeE7oPY
1258169902906695700,Wed May 06 23:00:55 +0000 2020,In an hour, @NationalSawdust is hosting a delicious free livestreamed concert by @kinanazmeh, who fuses jazz, class… https://t.co/huIL1gAXpn
1258162629819994000,Wed May 06 22:32:01 +0000 2020,"Whoever has learned how to listen to trees no longer wants to be a tree. He wants to be nothing except what he is.… https://t.co/4tGFkiDjfI
1258147530925375500,Wed May 06 21:32:01 +0000 2020,“We hear and apprehend only what we already half know.”  Thoreau, who died on this day in 1862 (before our knowledg… https://t.co/AnaoHtCsyW
1258127107584032800,Wed May 06 20:10:51 +0000 2020,I keep coming back to Aubrey Beardsley's stunning illustrations for Oscar Wilde's "Salome," his pioneering LGBT rep… https://t.co/FIaJ2uwEbQ
1258078325056168000,Wed May 06 16:57:01 +0000 2020,“To be a good human being is to have a kind of openness to the world, an ability to trust uncertain things beyond y… https://t.co/4q7xACw1KP
1258071276209537000,Wed May 06 16:29:00 +0000 2020,“There are many fine things which we cannot say if we have to shout.”  Remembering Thoreau, who died on this day in… https://t.co/F8LXll0ayc
1258063725669560300,Wed May 06 15:59:00 +0000 2020,Philosopher Martha Nussbaum, who turns 73 today, on anger, forgiveness, and the emotional psychology of trust https://t.co/raNfjINKU1
1258049403522293800,Wed May 06 15:02:05 +0000 2020,"Immortal Mozart! You, to whom I owe everything, to whom I owe the loss of my reason, the wonder that overwhelmed m… https://t.co/ee7RfHqoYR
1258034296545259500,Wed May 06 14:02:04 +0000 2020,“In the street and in society I am almost invariably cheap and dissipated, my life is unspeakably mean.”  Rememberi… https://t.co/e9crHl9j7O
1258018181999931400,Wed May 06 12:58:02 +0000 2020,How do you know you really love someone? An incompleteness theorem of the heart from the great philosopher Martha N… https://t.co/pCAw8MzIWx
1258003840433115100,Wed May 06 12:01:02 +0000 2020,"The longer the lever the less perceptible its motion."  Thoreau (who died on this day in 1862, having envisioned s… https://t.co/bf8oVpvHiZ
1257897127331725300,Wed May 06 04:57:00 +0000 2020,“To be a good human being is to have a kind of openness to the world, an ability to trust uncertain things beyond y… https://t.co/yrr6aE4eSY
1257886058513080300,Wed May 06 04:13:01 +0000 2020,“What would human life be without forests, those natural cities?”  Thoreau died on this day in 1862 and left us, be… https://t.co/ScdllrsIHw
1257852082415112200,Wed May 06 01:58:00 +0000 2020,What Girls Are Good For – when Nelly Bly, born on this day in 1864, was not yet twenty-one, she sent this magnifice… https://t.co/z5lusHcDts
1257844786943398000,Wed May 06 01:29:01 +0000 2020,“If Mozart ever became wholly comprehensible to me, he would for the first time become wholly incomprehensible to m… https://t.co/1gm0GcIz3e
1257837168535507000,Wed May 06 00:58:45 +0000 2020,A year ago, @LaurelBraitman—one of the most thoughtful, largehearted human animals I know, a kind of young… https://t.co/odqjMDZ1G8
1257808042508386300,Tue May 05 23:03:00 +0000 2020,“If I could catch the feeling, I would; the feeling of the singing of the real world, as one is driven by lonelines… https://t.co/f7vQwN5NIY
1257800242814124000,Tue May 05 22:32:01 +0000 2020,“Truth always rests with the minority… because the minority is generally formed by those who really have an opinion… https://t.co/gusoNxNpsW
1257785142162206700,Tue May 05 21:32:01 +0000 2020,"To the Lighthouse" – one of the most beautiful and unexampled works of art of all time – was published on this day… https://t.co/2Rw6STmVZR
1257729619618410500,Tue May 05 17:51:23 +0000 2020,“Of all ridiculous things the most ridiculous seems to me, to be busy.”  Kierkegaard, born on this day in 1813, on… https://t.co/VMGUqawjoS
1257710335542407200,Tue May 05 16:34:45 +0000 2020,How Nellie Bly, born on this day in 1864, risked her life in one of the most courageous pieces of investigative jou… https://t.co/nSY95CPEKc
1257701339091665000,Tue May 05 15:59:00 +0000 2020,“True eternity lies not behind either/or but ahead of it.”  Kierkegaard, born on this day in 1813, on transcending… https://t.co/YWGODXZaqX
1257687005787492400,Tue May 05 15:02:03 +0000 2020,"Whoever has learned how to listen to trees no longer wants to be a tree. He wants to be nothing except what he is.… https://t.co/DFtr1hwKNx
1257671904250511400,Tue May 05 14:02:03 +0000 2020,Nellie Bly Makes the News – an animated documentary about the investigative journalism pioneer, born on this day in… https://t.co/vSd0LVesSO
1257655788199465000,Tue May 05 12:58:00 +0000 2020,"To the Lighthouse" – one of the most beautiful and unexampled works of art of all time – was published on this day… https://t.co/p0VCDVseR5
1257641462587588600,Tue May 05 12:01:05 +0000 2020,Why haters hate – Kierkegaard, born on this day in 1813, explains the basic psychology of bullying and online troll… https://t.co/txjyKbw5Km
1257523668747522000,Tue May 05 04:13:00 +0000 2020,“Truth always rests with the minority … because the minority is generally formed by those who really have an opinio… https://t.co/e7auTyUg7K
1257496832097345500,Tue May 05 02:26:22 +0000 2020,“In their highest boughs the world rustles, their roots rest in infinity; but they do not lose themselves there, th… https://t.co/jRtsTirXEI
1257485478644912000,Tue May 05 01:41:15 +0000 2020,Because as Adrienne Rich put it: "An honorable human relationship — that is, one in which two people have the right… https://t.co/se0D5yKuS0
1257481038751768600,Tue May 05 01:23:37 +0000 2020,Let it be remembered that the cynical jabs people make at the hearts and lives of others, which they do not know, r… https://t.co/MqX9fITMUh
1257469595725824000,Tue May 05 00:38:08 +0000 2020,Exactly 410 years after Galileo drew the first topographical map of the Moon, radicalizing humanity with the revela… https://t.co/yV254W6FKd
1257437853547663400,Mon May 04 22:32:01 +0000 2020,“You are born alone. You die alone. The value of the space in between is trust and love.”  Artist Louise Bourgeois… https://t.co/PspZAfv7cF
1257427855388090400,Mon May 04 21:52:17 +0000 2020,Now THIS is creative leadership – pure magic by quarantined @JulliardSchool students, the vision of school presiden… https://t.co/2xIyslTos6
1257422753810075600,Mon May 04 21:32:00 +0000 2020,This is so wonderful: @nataschaandsons narrates a cinematic virtual walk through @kewgardens with Hermann Hesse's 1… https://t.co/vyctYHCZx8
1257352570579935200,Mon May 04 16:53:07 +0000 2020,“We don’t know when, but those who arrive will leave one day as well.”  And So It Goes – a lyrical illustrated medi… https://t.co/iKNIaHdvEV
1257309510084919300,Mon May 04 14:02:01 +0000 2020,"So few grains of happiness measured against all the dark and still the scales balance.  The world asks of us only… https://t.co/hPr8UORC4e
1257299781073936400,Mon May 04 13:23:21 +0000 2020,Too much screen time? Escape from the screen through it with this transportive cinematic journey into the wildernes… https://t.co/7XGrqp7Y0L
1257120010226581500,Mon May 04 01:29:01 +0000 2020,"There is nothing behind the wall except a space where the wind whistles, but you cannot see that." @rosannecash re… https://t.co/pnafv6ZQ0O
1257111961160089600,Mon May 04 00:57:02 +0000 2020,And So It Goes – a lyrical illustrated meditation on the cycle of life by Chilean artist Paloma Valdivia… https://t.co/iEUFaNRfkc
1257088079963316200,Sun May 03 23:22:08 +0000 2020,"One should have the courage to believe in what is good. I do not mean… believe in illusions, but… do only what is… https://t.co/G1mzyTrY0t
1257084789997404200,Sun May 03 23:09:04 +0000 2020,RT @ImTheQ: Everything about this. I was a strange little girl that spent a lot of time alone, exploring - and often in public libraries. 💛…
1257041996289659000,Sun May 03 20:19:01 +0000 2020,“We are well advised to keep on nodding terms with the people we used to be, whether we find them attractive compan… https://t.co/E81EMOxCht
1257025385163829200,Sun May 03 19:13:00 +0000 2020,"Make a place to sit down. Sit down. Be quiet. You must depend upon affection, reading, knowledge, skill — more of… https://t.co/LpLsWAMaTb
1257008029146456000,Sun May 03 18:04:02 +0000 2020,The best of Brain Pickings this week, in one place – a color spectrum of emotional psychology, @Astro_Flow reads Pa… https://t.co/p8LsCk1jeo
1256993674522747000,Sun May 03 17:07:00 +0000 2020,Nobel-winning physicist Steven Weinberg, who turns 87 today, on simplicity and complexity, the relationship between… https://t.co/Es2r2N7vG6
1256987047677608000,Sun May 03 16:40:40 +0000 2020,How I love Jill Lepore. The golden needle of sensitive scholarship stitching our collective memory into history, un… https://t.co/pLvS7o8CQ7
1256985487853617200,Sun May 03 16:34:28 +0000 2020,RT @sssubversive: I've been listening to @radiolab for years, and this is the best. The minds involved in the making of this contemplative…
1256976561129095200,Sun May 03 15:59:00 +0000 2020,“You are at all times independent. This absolute freedom of the cyclist can be known only to the initiated.”  Seein… https://t.co/YZOKnQ8McY
1256965248478838800,Sun May 03 15:14:03 +0000 2020,“Words are events, they do things, change things. They transform both speaker and hearer; they feed energy back and… https://t.co/vVKTeb0nRl
1256947118746501000,Sun May 03 14:02:00 +0000 2020,“What makes people good communicators is, in essence, an ability not to be fazed by the more problematic or offbeat… https://t.co/0eX0AFSWup
1256916669240422400,Sun May 03 12:01:00 +0000 2020,“Something is always born of excess: great art was born of great terrors, great loneliness, great inhibitions, inst… https://t.co/Asmnsht5si
1256809971225972700,Sun May 03 04:57:02 +0000 2020,The invention of zero – how ancient India gave symbolic form to the mathematical concept that has begun in ancient… https://t.co/ndKqL3rjJy
1256798901723676700,Sun May 03 04:13:03 +0000 2020,Weekly highlights: Neruda's love letter to trees, a color spectrum of emotional psychology, an animated ode to resi… https://t.co/i7ccSiQAXV
1256776496578015200,Sun May 03 02:44:01 +0000 2020,“In the dew of little things the heart finds its morning and is refreshed.”  As we are rethinking how we connect, a… https://t.co/UgZyC5Foop
1256770963414356000,Sun May 03 02:22:02 +0000 2020,French artist Paul Sougy's stunning mid-century scientific illustrations and diagrams of the living world… https://t.co/CutJFI0r7M
1256764924992393200,Sun May 03 01:58:02 +0000 2020,Before the apogee of the civil rights movement, before the second wave of feminism, Jacqueline Ayer, born 90 years… https://t.co/N8hwlq2h2s
1256757621421494300,Sun May 03 01:29:01 +0000 2020,“We are well advised to keep on nodding terms with the people we used to be, whether we find them attractive compan… https://t.co/f61J9SAtuJ
1256749566113779700,Sun May 03 00:57:00 +0000 2020,“Anyone who hasn’t been in the Chilean forest doesn’t know this planet.”  Visit there with @Astro_Flow—one of 566 h… https://t.co/h7zZPxOkBG
1256746535867555800,Sun May 03 00:44:58 +0000 2020,That lovely liminal moment of the changing light https://t.co/iVGbMmtFF3
1256713082094698500,Sat May 02 22:32:02 +0000 2020,Another found metaphor for what life feels like right now. https://t.co/MNc03i0b1K
1256697985058181000,Sat May 02 21:32:02 +0000 2020,Ever felt green sadness, "the sadness of the unperceived and therefore never felt and seldom expressed"? Or pink sa… https://t.co/zMDkYlp3wZ
1256679607476117500,Sat May 02 20:19:01 +0000 2020,“Today is very beautiful—just as bright, just as blue, just as green and as white, and as crimson, as the cherry tr… https://t.co/3XBhjTLcJx
1256663002230685700,Sat May 02 19:13:02 +0000 2020,Philip, the Last Sweet Potato – a non-binary quarantine love story, inspired by Virginia Woolf… https://t.co/SE1CMeRjMb
1256645640467120000,Sat May 02 18:04:02 +0000 2020,Ecological philosopher, Buddhist scholar, and environmental activist Joanna Macy, who turns 91 today, on what Rilke… https://t.co/02mOelSCWu
1256631288800465000,Sat May 02 17:07:00 +0000 2020,Tomorrow, the wonderfully titled @BangOnACan marathon is giving us 6 hours of live music, including @zoecello (6pm)… https://t.co/lf2yBiXdsm
1256621732573708300,Sat May 02 16:29:02 +0000 2020,In this eerie global moment of stillness, a wonderful read on the art of waiting https://t.co/cbbRzu3pCT https://t.co/miRzpDYquG
1256614181526286300,Sat May 02 15:59:02 +0000 2020,In these scary uncertain times, I've been returning again and again to Bruce Lee's famous "Be like water" dictum. H… https://t.co/kXy8jp60j1
