id,created_at,text
1260149107143966700,Tue May 12 10:05:34 +0000 2020,@sahiljaglan5 Thanks for bringing this to our attention – we'll see what we can find out and we'll provide you an update.
1260132301691924500,Tue May 12 08:58:47 +0000 2020,@Ugly829 ご返信頂きありがとうございます。下記リンク内の手順にてアカウント復元手続きを行って頂くことで権限を取り戻せる可能性がございますので一度お試し頂きたく存じます。また、セキュリティ強化のため二段階認証の設定をお薦め致… https://t.co/dEmpwU2TWN
1260131702028013600,Tue May 12 08:56:24 +0000 2020,@roseyongs Hmm, is this happening across devices? If you haven't yet, restart the app and make sure it's updated on… https://t.co/zqcwNbKIPq
1260130993136164900,Tue May 12 08:53:35 +0000 2020,@GamingQuerbeet Hey, danke für dein Feedback. Wir werden es intern weiterleiten. Falls du sonst noch Fragen oder An… https://t.co/BZJr9RGH3C
1260130989684260900,Tue May 12 08:53:34 +0000 2020,@imnewhere111 Hmm, that's strange – mind sending us a screenshot of the issue you're running into? Keep us posted.
1260130310257287200,Tue May 12 08:50:52 +0000 2020,@JaneyWorsley Jumping in to help – is this happening across devices/browsers? As a first step, check if you have th… https://t.co/GFI9AWtljk
1260128930503295000,Tue May 12 08:45:23 +0000 2020,@erkkecem Thanks for reaching out, most eligible channels hear back in less than 30 days. Also, note that all appli… https://t.co/TgRArSMuEz
1260128524247105500,Tue May 12 08:43:46 +0000 2020,@MosesFolgtIhm Hey, wenn du der Meinung bist, dass Kanäle oder Videos gegen unsere Community -Richtlinien verstoßen… https://t.co/EVFgizvSos
1260128238426300400,Tue May 12 08:42:38 +0000 2020,@flores_uge If you haven't heard back yet, this means your channel is being held for additional evaluations. Note t… https://t.co/Z0uddA0hZQ
1260127826193285000,Tue May 12 08:41:00 +0000 2020,@aggy_mi Thanks for reaching out – if you haven't yet, clearing your cache and cookies usually does the trick. Keep us posted.
1260127516985045000,Tue May 12 08:39:46 +0000 2020,@ThomasOff9 Chaque demande de monétisation est revue manuellement donc cela peut prendre un certain temps. Nous vou… https://t.co/W7xCQLfD3h
1260125561277595600,Tue May 12 08:32:00 +0000 2020,@KatzenLama Danke für deine Nachricht dazu! Bitte melden uns Werbung, die gegen unsere Richtlinien verstößt hier:… https://t.co/KCVsQXDfTu
1260125546064863200,Tue May 12 08:31:56 +0000 2020,@saft_zmart1n Hey Martin, trotz engmaschiger Kontrollen kann es vorkommen, dass solche Werbung online geschaltet wi… https://t.co/ss2ENTJmtk
1260125324412620800,Tue May 12 08:31:03 +0000 2020,@Mouh_Kay Danke, dass du uns darauf aufmerksam gemacht hast. Du kannst diese Anzeige über dieses Formular melden:… https://t.co/DyVzClNXIm
1260124981779927000,Tue May 12 08:29:42 +0000 2020,@Ancientwisdom81 Glad you were able to make changes – you'll see the 'Re-apply' button highlighted 30 days after th… https://t.co/0NK7NROSLU
1260124758202613800,Tue May 12 08:28:48 +0000 2020,@RishiBOfficial This is actually a normal part of how our system works to make sure we count views accurately. You… https://t.co/G7rdKUHLVm
1260124566606798800,Tue May 12 08:28:03 +0000 2020,@matrosh_side Привет, хороший вопрос! Отправить жалобу на нарушение авторского права можно касательно любого контен… https://t.co/dGbaRBQSVI
1260124546595766300,Tue May 12 08:27:58 +0000 2020,@sisayHailu19 Hi there, we're so sorry that we could not get back to you sooner! Do you still need assistance with… https://t.co/VlFY9eqFt7
1260124309269418000,Tue May 12 08:27:01 +0000 2020,@onlyjaada Hi Jada, sorry we missed your tweet. Do you still need help recovering your account? Let us know if so!
1260124150896775200,Tue May 12 08:26:24 +0000 2020,@SilmarUK Thanks for sharing the video ID – we recommend checking your email for further info, and if you think it'… https://t.co/Fkbwn7M7EA
1260123970273267700,Tue May 12 08:25:41 +0000 2020,@makeupbykurin Hi Kurin, we're so sorry that we could not get back to you sooner! Do you still need assistance with… https://t.co/DzdKaLUWNO
1260123717071495200,Tue May 12 08:24:40 +0000 2020,@AnuragMishraNo1 Hi there. Sorry for our delayed response. If you still need assistance with your hijacked channel,… https://t.co/CpJvoqL6kS
1260123529468620800,Tue May 12 08:23:56 +0000 2020,@GoNoAMMo Hey there. So sorry we missed your tweet from a few months ago. If you still need assistance with your ol… https://t.co/6Xv51oLHrr
1260123197988626400,Tue May 12 08:22:37 +0000 2020,@zeek16041019 Hi there. So sorry we missed your tweet. If you still need help with your hijacked channel, please fo… https://t.co/mpgJMlIX2A
1260122980954321000,Tue May 12 08:21:45 +0000 2020,@YtItsMatty1 Hi there. Thanks for reaching out and sorry for the delayed response. If you still need assistance wit… https://t.co/wlnED2O8QE
1260122828512399400,Tue May 12 08:21:08 +0000 2020,@dazz_mr Bonjour. Nous aimerions vous aider. Pouvez-vous nous donner plus d'informations quant à votre question ? Tenez-nous informés.
1260122721347866600,Tue May 12 08:20:43 +0000 2020,@emiralicic24 Hey there. So sorry we missed your tweet. If you still need assistance with your hijacked account, pl… https://t.co/Fgt7toHigC
1260122368745373700,Tue May 12 08:19:19 +0000 2020,@SHCOMPUTER3 Hey there. So sorry we missed your tweet. If you still need assistance with your hijacked account, ple… https://t.co/22l3WK6BwE
1260122101056503800,Tue May 12 08:18:15 +0000 2020,@SunilDhavan2 Hello Sunil, sorry we missed your tweet. Are you able to recover your account using this link?… https://t.co/vXyXN24jfy
1260121956533375000,Tue May 12 08:17:41 +0000 2020,@rere_jolielarme こんにちは。有料サービスに関する問題は以下の専門窓口へお問い合わせ頂くことで、より詳しい情報をもとに解決へ向けサポートさせて頂くことが出来ます。ご不安なお気持ちとは存じますが、よろしければそちらを… https://t.co/d0wgAatnBE
1260121407054327800,Tue May 12 08:15:30 +0000 2020,@Generic_Gub To clarify, the videos listed on your watch history, are these videos you previously viewed? If you're… https://t.co/nIfz5MnbwY
1260121225742991400,Tue May 12 08:14:46 +0000 2020,@FarhaneSohayb Bonjour. Nous aimerions vous aider. Pouvez-vous nous donner plus d'informations quant à votre question ? Tenez-nous informés.
1260120254304465000,Tue May 12 08:10:55 +0000 2020,@evgenij_greibo Ура! Так держать! 👍
1260119927744323600,Tue May 12 08:09:37 +0000 2020,@Shade_Aurion We're sorry you're still having trouble – we recommend submitting feedback for these issues here:… https://t.co/7vAQZHRvUy
1260116522493710300,Tue May 12 07:56:05 +0000 2020,@Shivlal26720417 Hi there – your channel may be lacking context or info about the creative value you’re adding to m… https://t.co/e7eKL0Cxu7
1260115450748440600,Tue May 12 07:51:49 +0000 2020,@MrPawya Thanks for the tag – although the content isn’t violating our policies, it may not be appropriate for all… https://t.co/RAFoqhUj9L
1260115253427425300,Tue May 12 07:51:02 +0000 2020,@IslandroyalePl5 Hi again – our team really needs a video ID or URL from your deleted channel for us to investigate… https://t.co/Ff03mYLdDY
1260114925185314800,Tue May 12 07:49:44 +0000 2020,@JhakasSquad Hello there – after passing the threshold, it can take up to 1 week to see the feature as long as you… https://t.co/dDXxzqHP5z
1260113031666811000,Tue May 12 07:42:13 +0000 2020,@Lonewolf538 Thanks for bringing this to our attention – if you haven't already, flag the content for review:… https://t.co/L3eLWaWXGA
1260111878040191000,Tue May 12 07:37:38 +0000 2020,@kakani_praveen Thanks for reaching out – when this happens, an email is sent w/ more details about why your channe… https://t.co/btVj1XxDb3
1260110808656347100,Tue May 12 07:33:23 +0000 2020,@_TECH_MORE_ お世話になります。アカウントの確認の際、認証コードの送信にてエラーが生じる件でご不便をお掛けしております。この度専門部署の方より本事象が修正されたとの伝達がございました。お手数ですが、念の為そちらでも状況… https://t.co/DUf5yzLQUY
1260110062934200300,Tue May 12 07:30:25 +0000 2020,@_gentian_66 お世話になります。アカウントの確認の際、認証コードの送信にてエラーが生じる問題についてはその他のユーザー様からも報告を頂戴しておりましたが、この度専門部署の方で本事象が修正されたとの伝達がございました。念… https://t.co/jnSj8P9Tmh
1260109578072703000,Tue May 12 07:28:29 +0000 2020,@kuronako_tube お世話になります。アカウントの確認の際、認証コードの送信にてエラーが生じる問題についてはその他のユーザー様からも報告を頂戴しておりましたが、この度専門部署の方で本事象が修正されたとの伝達がございました… https://t.co/yuElcRaNbC
1260108329734594600,Tue May 12 07:23:32 +0000 2020,@JudyLover16 When did you hit your milestone? It typically takes about a week for your redemption code to be ready.… https://t.co/nEL98ZcKzJ
1260107265899716600,Tue May 12 07:19:18 +0000 2020,@Generic_Gub Glad you caught that – if you're still able to access your channel and the email associated to that, w… https://t.co/leQEW7jJSC
1260106848675467300,Tue May 12 07:17:39 +0000 2020,@Liquorch Terima kasih! Tapi jika kamu punya masukan atau tanggapan konstruktif lain tentang penyesuaian yang kami… https://t.co/OSwsMvXpNG
1260105362830766000,Tue May 12 07:11:44 +0000 2020,@GamingZeyoung Thanks for tagging us – after passing the threshold, it can take up to 7 days to have access to Comm… https://t.co/ISe9rRTMe9
1260105346099576800,Tue May 12 07:11:40 +0000 2020,@SilmarUK Hmm, that's strange – mind sharing the video ID so we can take a closer look and point you in the right direction? Keep us posted.
1260105094219120600,Tue May 12 07:10:40 +0000 2020,@Jayson90186579 Thanks for the tag – we still don't have any updates to share, we'll get back to you once we have m… https://t.co/4ICZmvF6C4
1260104709161078800,Tue May 12 07:09:08 +0000 2020,@Shade_Aurion Hmm,  what troubleshooting steps have you completed? Usually, restarting your device &amp; reconnecting t… https://t.co/C5Fm7y24fx
1260104485508186000,Tue May 12 07:08:15 +0000 2020,@gusain_shobhit Thanks for following us – we've sent you a DM. Look out for that!
1260103943398490000,Tue May 12 07:06:06 +0000 2020,@Liquorch Hai! Terima kasih tanggapannya. Perubahan ini kami harap dapat memudahkan pengguna untuk menemukan &amp; mena… https://t.co/RG6Hv3sCqe
1260102383968964600,Tue May 12 06:59:54 +0000 2020,@50centsss1 Thanks for your interest – to start monetizing on YouTube, your channel should be part of our YouTube P… https://t.co/aOpbww6hA2
1260101685789233200,Tue May 12 06:57:08 +0000 2020,@HurMinecraft Sorry about that – this Help Center article can point you to the right direction: https://t.co/Amo3vGfY0T
1260100671833092000,Tue May 12 06:53:06 +0000 2020,@koneronero2 こんにちは。ご不便お掛けしております。動画の再生に問題が生じた場合、端末やブラウザの再起動、キャッシュとクッキーの削除、ブラウザやOSのアップデートにより解決する場合がございます。詳細は下記リンクにてご確… https://t.co/bIdAJxfrh7
1260100393540993000,Tue May 12 06:52:00 +0000 2020,@ysbhargav That's odd – mind sending in a report about your experience using the app? Just click on your profile ic… https://t.co/H8TuWdo7uk
1260100377745281000,Tue May 12 06:51:56 +0000 2020,@ZeyxFN Thanks for following up – mind sharing with us your channel URL so that we can take a closer look? Keep us posted.
1260100145556918300,Tue May 12 06:51:00 +0000 2020,@moodzdda Halo Kak, jgn khawatir kamu dpt berlangganan YT premium di link ini ya: https://t.co/qrvl6hSSod. Semoga membantu.
1260099870075035600,Tue May 12 06:49:55 +0000 2020,@gusain_shobhit Thanks for sharing your channel URL – mind following our Twitter handle? Let us know once done so w… https://t.co/tXQvTJgDWi
1260097929232167000,Tue May 12 06:42:12 +0000 2020,@fred4405 We're sorry we missed your tweet – while we're excited to offer you ViacomCBS networks as part of our bas… https://t.co/mZbtlMx3Ax
1260097496606552000,Tue May 12 06:40:29 +0000 2020,@Operatorof7G We're sorry we missed your tweet – while we're excited to offer you ViacomCBS networks as part of our… https://t.co/wNR2AVerzL
1260097058817675300,Tue May 12 06:38:44 +0000 2020,@mradelponte We're sorry we missed your tweet – while we're excited to offer you ViacomCBS networks as part of our… https://t.co/SKSx1pSkhq
1260096766562664400,Tue May 12 06:37:35 +0000 2020,@matthewmspace We're sorry we missed your tweet – while we're excited to offer you ViacomCBS networks as part of ou… https://t.co/OJzDMP8A99
1260096323883335700,Tue May 12 06:35:49 +0000 2020,@scottperkins68 We're sorry we missed your tweet – while we're excited to offer you ViacomCBS networks as part of o… https://t.co/spXzddfFFr
1260095891878359000,Tue May 12 06:34:06 +0000 2020,@SOUSIKUN1 貴重なご意見ありがとうございます。先日、YouTubeではモバイル版の視聴ページをより快適なものにするためのアップデートを行わわせて頂きました。動画下部へ配置されたコメントプレビューや関連動画のサムネイル拡大… https://t.co/igDuyRC3aV
1260095798018281500,Tue May 12 06:33:44 +0000 2020,@Justin_J0SH Thanks for the info – we'll take a closer look into this and let you know as soon as we have more to share.
1260095595416637400,Tue May 12 06:32:56 +0000 2020,@AbsolutelyMalc1 We're sorry we missed your tweet – while we're excited to offer you ViacomCBS networks as part of… https://t.co/7bRULn8yoQ
1260094662095917000,Tue May 12 06:29:13 +0000 2020,@RITIKKU12851946 Thanks for letting us know-if you recently met the requirements, it can take another week for you… https://t.co/RSxV41Jugq
1260094629879447600,Tue May 12 06:29:05 +0000 2020,@manojgupta9984 Thanks for following up – we've sent you a DM. Look out for that!
1260093720684355600,Tue May 12 06:25:29 +0000 2020,@ExpertKundali Thanks for the additional info – we'll pass this along to the team, you'll hear from us once there's an update.
1260092595683950600,Tue May 12 06:21:00 +0000 2020,@NepalNetpay Thanks for reaching out, it can take up to 1 week after passing 1k subscribers for the Community Tab t… https://t.co/QUXDn8MiE0
1260091694906736600,Tue May 12 06:17:26 +0000 2020,@HurMinecraft We can't share specifics – this guide can give you a better insight on why this can happen &amp; what you… https://t.co/2KO3d52fzv
1260090676366250000,Tue May 12 06:13:23 +0000 2020,@abhishe90110068 Thanks for reaching out – aside from having no live streaming restrictions in the last 90 days, yo… https://t.co/pqTGEdvRjy
1260089056928714800,Tue May 12 06:06:57 +0000 2020,@legendaryneoz Hmm, that's odd. Are you still seeing this issue after refreshing the page? You can also try using a… https://t.co/ISyXICV0m7
1260088793861968000,Tue May 12 06:05:54 +0000 2020,@ShivamWagh_7 There's an option to report the ad from your mobile phone – you'll see the 'Report' option when you t… https://t.co/AI5TIrlmbJ
1260086355138424800,Tue May 12 05:56:12 +0000 2020,@_Angeluti Oi. Gostaríamos de entender melhor o ocorrido, poderia nos enviar uma captura de tela da mensagem que re… https://t.co/4lDZwrn2PD
1260085322689413000,Tue May 12 05:52:06 +0000 2020,@winchstwd Oi, Duda! Os vídeos recomendados são indicados com base no histórico de exibições na plataforma e nos ví… https://t.co/368Go6bO73
1260085110218645500,Tue May 12 05:51:16 +0000 2020,@hijaewoon Jgn ragu Kak untuk upgrade, YT premium hadir dengan berbagai fitur2 selain bebas iklan, dpt download vid… https://t.co/8pUAQdwKio
1260084954089885700,Tue May 12 05:50:38 +0000 2020,@mekfluri Hai! Kamu bisa mempelajari bagaimana kami menghitung jumlah penayangan video, pada artikel berikut:… https://t.co/3N3PMgclsp
1260084642855690200,Tue May 12 05:49:24 +0000 2020,@Ricardo24448860 Hola, entendemos lo que dices. Siempre estamos buscando mejoras para nuestra plataforma y tomamos… https://t.co/JN2tBqvpVQ
1260083266486501400,Tue May 12 05:43:56 +0000 2020,@dny62tm Hey back – there are a few minimum requirements to join the YouTube Partner Program, learn more here:… https://t.co/wXtlsVFINp
1260082460609609700,Tue May 12 05:40:44 +0000 2020,@MBalwan07 Thanks for reaching out – we'll send you a DM for the next steps to help recover your channel. Lookout for it.
1260082198650269700,Tue May 12 05:39:42 +0000 2020,@peli_incendio Nos alegramos que todo se solucionara. Para cualquier duda o consulta que tengas, estamos aquí para ayudarte, un saludo.
1260081277056757800,Tue May 12 05:36:02 +0000 2020,@PKumardeep Thanks for reaching out – after surpassing 1k subscribers, it'll take up to a week to have the Communit… https://t.co/wdAdeLUov5
1260081018733834200,Tue May 12 05:35:00 +0000 2020,@F_H_B_PK Thanks for your interest in YouTube Stories – this feature is available to all eligible creators who have… https://t.co/eJZQvdtOxL
1260080692152742000,Tue May 12 05:33:42 +0000 2020,@_piecesofgrace Thanks for the tag – a missing episode usually means it hasn’t been recorded, not available as on-d… https://t.co/EbpSFFuwv5
1260079073298178000,Tue May 12 05:27:16 +0000 2020,@ZaurBab38603568 This means the review team didn't reach a clear decision during the 1st review, w/c usually happen… https://t.co/UDxQSxPMW5
1260078853680226300,Tue May 12 05:26:24 +0000 2020,@ExpertKundali Thanks for the info – did the hacker upload any videos? We also need to know if any of your vids wer… https://t.co/WH4X8N1lDz
1260077831540932600,Tue May 12 05:22:20 +0000 2020,@ShivamWagh_7 Thanks for reaching out – you can fill out the same form provided on our last post. You can refer to that resource as a guide.
1260077280946200600,Tue May 12 05:20:09 +0000 2020,@itsmeheyoo Hai! Untuk tahu faktor penyebab dan cara mengatasi isu streaming di YouTube, coba ikuti langkah-langkah… https://t.co/9bEbbVTecV
1260075894737186800,Tue May 12 05:14:39 +0000 2020,@koyotemoone Thanks for reaching out – we recommend uninstalling and reinstalling the app, this usually works. Let… https://t.co/dgvZFLysR8
1260075013656453000,Tue May 12 05:11:08 +0000 2020,@jaihindfilms You can change the payment address in your AdSense account, and here are the steps to do that:… https://t.co/8kQYxaA3W1
1260074790964138000,Tue May 12 05:10:15 +0000 2020,@OCengizcevik Due to COVID-19’s impact on our teams, reviews are going to take longer. Unfortunately, we don't have… https://t.co/8VxyDqAtju
1260074654162735000,Tue May 12 05:09:43 +0000 2020,@JayMAJOR90 Thanks for reaching out – are you trying to access a specific feature in YouTube that you can't access… https://t.co/jCV5hIxqlI
1260074089257058300,Tue May 12 05:07:28 +0000 2020,@Justin_J0SH Thanks for the screenshot – if an appeal was submitted, the next best thing is to wait for an update v… https://t.co/gDUxjbRFHq
1260073298341306400,Tue May 12 05:04:20 +0000 2020,@kevintdfw Agradecemos pela informação. Pedimos que entre em contato com a nossa equipe de suporte ao Criador de co… https://t.co/TMxjqjDwqW
1260072446297870300,Tue May 12 05:00:56 +0000 2020,@fares_helmi (1/2) Thanks for reaching out – when this happens an email is sent with more details about the reason… https://t.co/TuPLiMw7I2
1260071411298775000,Tue May 12 04:56:50 +0000 2020,@cokelatkaiju Untuk pengalaman menonton YouTube yg lebih menyenangkan, kamu bisa atur iklan YouTube sesuai preferen… https://t.co/ocWuPuwUvk
1260069808437170200,Tue May 12 04:50:27 +0000 2020,@Matheus052702 Hmm, estamos aguardando você nos enviar as informações solicitadas. Pedimos que nos envie uma captur… https://t.co/DrC3DFkuMf
1260069682746404900,Tue May 12 04:49:57 +0000 2020,@VideoGolazos Hola, como te comentamos anteriormente, por lo general el PIN puede tardar hasta 4 semanas en llegar,… https://t.co/cDWyyAeUJy
1260068898931724300,Tue May 12 04:46:51 +0000 2020,@VitCustodio Boa noite. Essa funcionalidade já existe com o YouTube Premium. Você consegue salvar vídeos para escut… https://t.co/stRzZLLNsB
1260068373708365800,Tue May 12 04:44:45 +0000 2020,@Johnnzera Hmm. Você deve ter recebido um e-mail da nossa equipe informando sobre o encerramento. Pedimos que verif… https://t.co/7RuEUO4YZp
1260067845037338600,Tue May 12 04:42:39 +0000 2020,@Justin_J0SH Thanks for reaching out – have you tried sending a new appeal? You can appeal directly from the email… https://t.co/aWPYY0Hssy
1260067117359157200,Tue May 12 04:39:46 +0000 2020,@jose_m_araujo Thanks for getting back to us – although you might not get a response, we definitely review all of t… https://t.co/UxYNvjgGyJ
1260066147703165000,Tue May 12 04:35:55 +0000 2020,@JudyLover16 (2/2)  As a workaround, you can opt to reach out via email using the link shared earlier. If  you can'… https://t.co/wpKM3jJoof
1260065655019180000,Tue May 12 04:33:57 +0000 2020,@JudyLover16 (1/2) Sorry that you're not seeing the Live Chat option – due to the impact of COVID-19 on our teams,… https://t.co/6zvaTyYhcp
1260065297454727200,Tue May 12 04:32:32 +0000 2020,@Fries101Reviews If you have a large number of subscriptions, it may cause issues with the *display* of the sub but… https://t.co/rcl9yXx9ww
1260064040228991000,Tue May 12 04:27:32 +0000 2020,@anna_k_white Thanks for reaching out – we’re open to suggestions on how we can improve your YouTube TV experience.… https://t.co/ysRccXdHAx
1260063613181665300,Tue May 12 04:25:50 +0000 2020,@ravinde73645484 Thanks for reaching out – if you have over 1,000 subscribers, you’ll have access to Community post… https://t.co/FGcFvx3VvJ
1260061833005654000,Tue May 12 04:18:46 +0000 2020,@Oof_My_Dude04 Thanks for the tag – we recently rolled out a new design to YouTube's watch page including the comme… https://t.co/XYbwTPxKou
1260060782957600800,Tue May 12 04:14:36 +0000 2020,@itsvaljauregui Hola de nuevo, nuestro sistema de MD funciona aun para las personas que no seguimos, te recomendamo… https://t.co/Mv8Y56OhdA
1260060466572902400,Tue May 12 04:13:20 +0000 2020,@NDawdi1 Let's continue our convo via DM. See you there!
1260060296565096400,Tue May 12 04:12:40 +0000 2020,@JonBerry555 Update – due to  to the COVID-19 impact on YouTube teams &amp; extended workforce, content may not show in… https://t.co/By3lV5eTEz
1260058400202899500,Tue May 12 04:05:08 +0000 2020,@SamuraiKibiji Update – with fewer people available to review content due to COVID-19, we’re being extra cautious w… https://t.co/OxfjMvaxEu
1260056932179751000,Tue May 12 03:59:18 +0000 2020,@Nick34shady It takes takes longer than the normal process for live archives due to an increase in live streams dur… https://t.co/wyJji5Ik1u
1260056037094305800,Tue May 12 03:55:44 +0000 2020,@Johnnzera Olá, gostaríamos de entender melhor. Você poderia nos passar mais detalhes a respeito da sua situação? S… https://t.co/q9sQVjrUC4
1260055061620809700,Tue May 12 03:51:52 +0000 2020,@musicisarainbow If you've already done the troubleshooting steps and it's still not working, we recommend sending… https://t.co/cP7h3TzB4s
1260054936076857300,Tue May 12 03:51:22 +0000 2020,@dimashendraald1 Hai mas Dimas! Sama seperti jawaban kami sebelumnya, kami tidak bisa memastikan kapan hasil bandin… https://t.co/i8js61Ng8j
1260054466130317300,Tue May 12 03:49:30 +0000 2020,@Matheus052702 Oi, Matheus. Gostaríamos de entender melhor o ocorrido, poderia nos enviar uma captura de tela compl… https://t.co/AQ1lNA6gPY
1260053241628438500,Tue May 12 03:44:38 +0000 2020,@eliaszika155 Appreciate your patience – due to COVID-19’s impact on our teams, reviews for YPP are going to take l… https://t.co/rbadvzRykR
1260050922954244000,Tue May 12 03:35:25 +0000 2020,@ViancaEMartinez Thanks for letting us know – we've seen a few similar reports and we'll pass yours along to the te… https://t.co/pbwQhW4MYh
1260050806373585000,Tue May 12 03:34:57 +0000 2020,@MurtazaShoro7 Thanks for reaching out – you should have received an email with the status about your YPP applicati… https://t.co/vLPB9C4Rsn
1260050707153068000,Tue May 12 03:34:33 +0000 2020,@pedrupaiva Olá! Nossas atualizações sempre buscam facilitar a sua experiência no YouTube. Envie o seu feedback seg… https://t.co/bPN9N6ATRD
1260050022172889000,Tue May 12 03:31:50 +0000 2020,@Holhorse20 Olá! A nova atualização do YouTube trouxe alterações no tamanho das miniaturas dos vídeos na seção de r… https://t.co/itva8LZtum
1260050009992638500,Tue May 12 03:31:47 +0000 2020,@jelowmon Appreciate you sharing your idea – while there aren't any plans on this happening as of the moment, you c… https://t.co/Bt34tt14dU
